W0326 22:24:33.217000 304927 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 22:24:33.217000 304927 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 22:24:33.217000 304927 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 22:24:33.217000 304927 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 22:24:33.217000 304927 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 9151ms | tok/sec: 57,295 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,923 | mfu: 29.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | phase: prefix | loss: 9.469360 | gn: 7.91 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,767 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | phase: prefix | loss: 8.879840 | gn: 1.47 | lrm: 1.00 | dt: 404ms | tok/sec: 1,298,114 | mfu: 27.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | phase: prefix | loss: 8.315612 | gn: 1.15 | lrm: 1.00 | dt: 413ms | tok/sec: 1,270,433 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | phase: prefix | loss: 7.887046 | gn: 1.23 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,819 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | phase: prefix | loss: 7.515488 | gn: 0.60 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,816 | mfu: 27.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | phase: prefix | loss: 7.184853 | gn: 0.57 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,409 | mfu: 29.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | phase: prefix | loss: 6.889828 | gn: 0.44 | lrm: 1.00 | dt: 386ms | tok/sec: 1,356,810 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | phase: prefix | loss: 6.623322 | gn: 0.33 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,303 | mfu: 28.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | phase: prefix | loss: 6.369304 | gn: 0.27 | lrm: 1.00 | dt: 400ms | tok/sec: 1,311,830 | mfu: 27.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | phase: prefix | loss: 6.143892 | gn: 0.26 | lrm: 1.00 | dt: 374ms | tok/sec: 1,403,621 | mfu: 29.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | phase: prefix | loss: 5.930141 | gn: 0.25 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,355 | mfu: 28.7% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | phase: prefix | loss: 5.731197 | gn: 0.24 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,712 | mfu: 28.0% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | phase: prefix | loss: 5.545382 | gn: 0.26 | lrm: 1.00 | dt: 415ms | tok/sec: 1,263,733 | mfu: 26.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | phase: prefix | loss: 5.363437 | gn: 0.35 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,683 | mfu: 28.6% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | phase: prefix | loss: 5.187671 | gn: 0.50 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,967 | mfu: 27.7% | epoch: 1 | remaining: 298s    
step 00017 (0.8%) | phase: prefix | loss: 5.013586 | gn: 0.40 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,589 | mfu: 27.9% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | phase: prefix | loss: 4.847987 | gn: 0.19 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,460 | mfu: 28.4% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | phase: prefix | loss: 4.688341 | gn: 0.29 | lrm: 1.00 | dt: 415ms | tok/sec: 1,262,238 | mfu: 26.5% | epoch: 1 | remaining: 296s    
step 00020 (1.2%) | phase: prefix | loss: 4.531370 | gn: 0.18 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,400 | mfu: 28.9% | epoch: 1 | remaining: 296s    
step 00021 (1.3%) | phase: prefix | loss: 4.380989 | gn: 0.17 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,635 | mfu: 29.4% | epoch: 1 | remaining: 296s    
step 00022 (1.4%) | phase: prefix | loss: 4.246540 | gn: 0.17 | lrm: 1.00 | dt: 377ms | tok/sec: 1,389,915 | mfu: 29.2% | epoch: 1 | remaining: 295s    
step 00023 (1.6%) | phase: prefix | loss: 4.119269 | gn: 0.21 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,061 | mfu: 28.0% | epoch: 1 | remaining: 295s    
step 00024 (1.7%) | phase: prefix | loss: 3.994763 | gn: 0.22 | lrm: 1.00 | dt: 397ms | tok/sec: 1,322,095 | mfu: 27.7% | epoch: 1 | remaining: 295s    
step 00025 (1.8%) | phase: prefix | loss: 3.876021 | gn: 0.26 | lrm: 1.00 | dt: 375ms | tok/sec: 1,396,363 | mfu: 29.3% | epoch: 1 | remaining: 294s    
step 00026 (1.9%) | phase: prefix | loss: 3.770688 | gn: 0.17 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,027 | mfu: 31.6% | epoch: 1 | remaining: 294s    
step 00027 (2.1%) | phase: prefix | loss: 3.663190 | gn: 0.15 | lrm: 1.00 | dt: 358ms | tok/sec: 1,465,495 | mfu: 30.7% | epoch: 1 | remaining: 293s    
step 00028 (2.2%) | phase: prefix | loss: 3.575910 | gn: 0.29 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,746 | mfu: 32.5% | epoch: 1 | remaining: 293s    
step 00029 (2.3%) | phase: prefix | loss: 3.499292 | gn: 0.78 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,713 | mfu: 29.7% | epoch: 1 | remaining: 293s    
step 00030 (2.4%) | phase: prefix | loss: 3.438289 | gn: 0.81 | lrm: 1.00 | dt: 356ms | tok/sec: 1,473,003 | mfu: 30.9% | epoch: 1 | remaining: 292s    
step 00031 (2.5%) | phase: prefix | loss: 3.374018 | gn: 0.47 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,723 | mfu: 31.8% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | phase: prefix | loss: 3.312705 | gn: 0.35 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,060 | mfu: 31.1% | epoch: 1 | remaining: 292s    
step 00033 (2.8%) | phase: prefix | loss: 3.257541 | gn: 0.25 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,124 | mfu: 33.2% | epoch: 1 | remaining: 291s    
step 00034 (2.9%) | phase: prefix | loss: 3.203826 | gn: 0.22 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,636 | mfu: 32.8% | epoch: 1 | remaining: 291s    
step 00035 (3.0%) | phase: prefix | loss: 3.158860 | gn: 0.20 | lrm: 1.00 | dt: 366ms | tok/sec: 1,434,317 | mfu: 30.1% | epoch: 1 | remaining: 291s    
step 00036 (3.1%) | phase: prefix | loss: 3.111386 | gn: 0.14 | lrm: 1.00 | dt: 415ms | tok/sec: 1,262,076 | mfu: 26.5% | epoch: 1 | remaining: 290s    
step 00037 (3.3%) | phase: prefix | loss: 3.068334 | gn: 0.17 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,732 | mfu: 29.0% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | phase: prefix | loss: 3.030179 | gn: 0.14 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,384 | mfu: 29.9% | epoch: 1 | remaining: 289s    
step 00039 (3.5%) | phase: prefix | loss: 2.995754 | gn: 0.13 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,955 | mfu: 30.3% | epoch: 1 | remaining: 289s    
step 00040 (3.6%) | phase: prefix | loss: 2.967509 | gn: 0.20 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,224 | mfu: 31.3% | epoch: 1 | remaining: 289s    
step 00041 (3.7%) | phase: prefix | loss: 2.941701 | gn: 0.42 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,166 | mfu: 29.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | phase: prefix | loss: 2.921167 | gn: 0.66 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,114 | mfu: 28.9% | epoch: 1 | remaining: 288s    
step 00043 (4.0%) | phase: prefix | loss: 2.896688 | gn: 0.53 | lrm: 1.00 | dt: 413ms | tok/sec: 1,270,120 | mfu: 26.7% | epoch: 1 | remaining: 288s    
step 00044 (4.1%) | phase: prefix | loss: 2.876124 | gn: 0.39 | lrm: 1.00 | dt: 370ms | tok/sec: 1,416,452 | mfu: 29.7% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | phase: prefix | loss: 2.859026 | gn: 0.25 | lrm: 1.00 | dt: 420ms | tok/sec: 1,248,422 | mfu: 26.2% | epoch: 1 | remaining: 287s    
step 00046 (4.4%) | phase: prefix | loss: 2.835317 | gn: 0.17 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,205 | mfu: 30.9% | epoch: 1 | remaining: 286s    
step 00047 (4.5%) | phase: prefix | loss: 2.811527 | gn: 0.16 | lrm: 1.00 | dt: 398ms | tok/sec: 1,315,802 | mfu: 27.6% | epoch: 1 | remaining: 286s    
step 00048 (4.6%) | phase: prefix | loss: 2.797222 | gn: 0.13 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,886 | mfu: 28.5% | epoch: 1 | remaining: 286s    
step 00049 (4.8%) | phase: prefix | loss: 2.776007 | gn: 0.16 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,775 | mfu: 28.9% | epoch: 1 | remaining: 285s    
step 00050 (4.9%) | phase: prefix | loss: 2.756434 | gn: 0.15 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,834 | mfu: 28.3% | epoch: 1 | remaining: 285s    
step 00051 (5.0%) | phase: prefix | loss: 2.741967 | gn: 0.19 | lrm: 1.00 | dt: 375ms | tok/sec: 1,399,767 | mfu: 29.4% | epoch: 1 | remaining: 285s    
step 00052 (5.2%) | phase: prefix | loss: 2.723923 | gn: 0.33 | lrm: 1.00 | dt: 360ms | tok/sec: 1,454,666 | mfu: 30.5% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | phase: prefix | loss: 2.713801 | gn: 0.60 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,204 | mfu: 30.1% | epoch: 1 | remaining: 284s    
step 00054 (5.4%) | phase: prefix | loss: 2.710995 | gn: 0.81 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,868 | mfu: 30.3% | epoch: 1 | remaining: 283s    
step 00055 (5.5%) | phase: prefix | loss: 2.697918 | gn: 0.50 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,156 | mfu: 29.5% | epoch: 1 | remaining: 283s    
step 00056 (5.6%) | phase: prefix | loss: 2.683745 | gn: 0.23 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,737 | mfu: 28.3% | epoch: 1 | remaining: 283s    
step 00057 (5.8%) | phase: prefix | loss: 2.674356 | gn: 0.22 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,739 | mfu: 29.9% | epoch: 1 | remaining: 282s    
step 00058 (5.9%) | phase: prefix | loss: 2.657680 | gn: 0.19 | lrm: 1.00 | dt: 363ms | tok/sec: 1,446,097 | mfu: 30.3% | epoch: 1 | remaining: 282s    
step 00059 (6.0%) | phase: prefix | loss: 2.645519 | gn: 0.20 | lrm: 1.00 | dt: 361ms | tok/sec: 1,450,637 | mfu: 30.4% | epoch: 1 | remaining: 282s    
step 00060 (6.1%) | phase: prefix | loss: 2.635544 | gn: 0.20 | lrm: 1.00 | dt: 351ms | tok/sec: 1,491,822 | mfu: 31.3% | epoch: 1 | remaining: 281s    
step 00061 (6.3%) | phase: prefix | loss: 2.624172 | gn: 0.16 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,644 | mfu: 30.9% | epoch: 1 | remaining: 281s    
step 00062 (6.4%) | phase: prefix | loss: 2.617980 | gn: 0.22 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,808 | mfu: 30.2% | epoch: 1 | remaining: 281s    
step 00063 (6.5%) | phase: prefix | loss: 2.605829 | gn: 0.26 | lrm: 1.00 | dt: 368ms | tok/sec: 1,425,648 | mfu: 29.9% | epoch: 1 | remaining: 280s    
step 00064 (6.6%) | phase: prefix | loss: 2.595894 | gn: 0.28 | lrm: 1.00 | dt: 357ms | tok/sec: 1,468,789 | mfu: 30.8% | epoch: 1 | remaining: 280s    
step 00065 (6.7%) | phase: prefix | loss: 2.579318 | gn: 0.25 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,143 | mfu: 30.2% | epoch: 1 | remaining: 279s    
step 00066 (6.9%) | phase: prefix | loss: 2.570082 | gn: 0.20 | lrm: 1.00 | dt: 365ms | tok/sec: 1,435,511 | mfu: 30.1% | epoch: 1 | remaining: 279s    
step 00067 (7.0%) | phase: prefix | loss: 2.559391 | gn: 0.23 | lrm: 1.00 | dt: 364ms | tok/sec: 1,442,247 | mfu: 30.3% | epoch: 1 | remaining: 279s    
step 00068 (7.1%) | phase: prefix | loss: 2.550245 | gn: 0.25 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,696 | mfu: 30.6% | epoch: 1 | remaining: 278s    
step 00069 (7.2%) | phase: prefix | loss: 2.544897 | gn: 0.25 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,153 | mfu: 30.5% | epoch: 1 | remaining: 278s    
step 00070 (7.3%) | phase: prefix | loss: 2.534431 | gn: 0.26 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,499 | mfu: 30.2% | epoch: 1 | remaining: 278s    
step 00071 (7.5%) | phase: prefix | loss: 2.525396 | gn: 0.21 | lrm: 1.00 | dt: 373ms | tok/sec: 1,403,755 | mfu: 29.5% | epoch: 1 | remaining: 277s    
step 00072 (7.6%) | phase: prefix | loss: 2.511773 | gn: 0.21 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,626 | mfu: 29.4% | epoch: 1 | remaining: 277s    
step 00073 (7.7%) | phase: prefix | loss: 2.497186 | gn: 0.24 | lrm: 1.00 | dt: 361ms | tok/sec: 1,454,223 | mfu: 30.5% | epoch: 1 | remaining: 277s    
step 00074 (7.8%) | phase: prefix | loss: 2.490139 | gn: 0.39 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,080 | mfu: 30.4% | epoch: 1 | remaining: 276s    
step 00075 (7.9%) | phase: prefix | loss: 2.491010 | gn: 0.69 | lrm: 1.00 | dt: 403ms | tok/sec: 1,300,585 | mfu: 27.3% | epoch: 1 | remaining: 276s    
step 00076 (8.1%) | phase: prefix | loss: 2.489208 | gn: 0.66 | lrm: 1.00 | dt: 412ms | tok/sec: 1,272,284 | mfu: 26.7% | epoch: 1 | remaining: 275s    
step 00077 (8.2%) | phase: prefix | loss: 2.483724 | gn: 0.34 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,090 | mfu: 28.6% | epoch: 1 | remaining: 275s    
step 00078 (8.3%) | phase: prefix | loss: 2.470424 | gn: 0.20 | lrm: 1.00 | dt: 382ms | tok/sec: 1,372,636 | mfu: 28.8% | epoch: 1 | remaining: 275s    
step 00079 (8.5%) | phase: prefix | loss: 2.457253 | gn: 0.19 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,956 | mfu: 27.8% | epoch: 1 | remaining: 274s    
