W0326 22:41:07.920000 399076 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 22:41:07.920000 399076 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 22:41:07.920000 399076 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 22:41:07.920000 399076 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 22:41:07.920000 399076 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 600s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 9408ms | tok/sec: 55,725 | mfu: 1.2% | epoch: 1 | remaining: 600s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,932 | mfu: 28.9% | epoch: 1 | remaining: 600s    
step 00002 (0.0%) | phase: prefix | loss: 9.469350 | gn: 7.91 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,951 | mfu: 29.8% | epoch: 1 | remaining: 600s    
step 00003 (0.0%) | phase: prefix | loss: 8.879824 | gn: 1.47 | lrm: 1.00 | dt: 421ms | tok/sec: 1,244,176 | mfu: 26.1% | epoch: 1 | remaining: 600s    
step 00004 (0.0%) | phase: prefix | loss: 8.315752 | gn: 1.15 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,188 | mfu: 25.6% | epoch: 1 | remaining: 600s    
step 00005 (0.0%) | phase: prefix | loss: 7.888301 | gn: 1.23 | lrm: 1.00 | dt: 400ms | tok/sec: 1,309,244 | mfu: 27.5% | epoch: 1 | remaining: 600s    
step 00006 (0.0%) | phase: prefix | loss: 7.516846 | gn: 0.60 | lrm: 1.00 | dt: 434ms | tok/sec: 1,209,249 | mfu: 25.4% | epoch: 1 | remaining: 600s    
step 00007 (0.0%) | phase: prefix | loss: 7.186306 | gn: 0.57 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,085 | mfu: 28.1% | epoch: 1 | remaining: 600s    
step 00008 (0.0%) | phase: prefix | loss: 6.890413 | gn: 0.43 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,174 | mfu: 27.9% | epoch: 1 | remaining: 600s    
step 00009 (0.0%) | phase: prefix | loss: 6.623236 | gn: 0.33 | lrm: 1.00 | dt: 398ms | tok/sec: 1,316,218 | mfu: 27.6% | epoch: 1 | remaining: 600s    
step 00010 (0.0%) | phase: prefix | loss: 6.368557 | gn: 0.27 | lrm: 1.00 | dt: 411ms | tok/sec: 1,275,488 | mfu: 26.8% | epoch: 1 | remaining: 600s    
step 00011 (0.0%) | phase: prefix | loss: 6.142836 | gn: 0.26 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,663 | mfu: 28.1% | epoch: 1 | remaining: 600s    
step 00012 (0.1%) | phase: prefix | loss: 5.928154 | gn: 0.24 | lrm: 1.00 | dt: 398ms | tok/sec: 1,318,028 | mfu: 27.7% | epoch: 1 | remaining: 599s    
step 00013 (0.1%) | phase: prefix | loss: 5.728874 | gn: 0.24 | lrm: 1.00 | dt: 398ms | tok/sec: 1,318,749 | mfu: 27.7% | epoch: 1 | remaining: 599s    
step 00014 (0.2%) | phase: prefix | loss: 5.541996 | gn: 0.24 | lrm: 1.00 | dt: 425ms | tok/sec: 1,233,896 | mfu: 25.9% | epoch: 1 | remaining: 598s    
step 00015 (0.3%) | phase: prefix | loss: 5.359415 | gn: 0.31 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,553 | mfu: 27.6% | epoch: 1 | remaining: 598s    
step 00016 (0.3%) | phase: prefix | loss: 5.185186 | gn: 0.56 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,324 | mfu: 27.3% | epoch: 1 | remaining: 598s    
step 00017 (0.4%) | phase: prefix | loss: 5.014427 | gn: 0.49 | lrm: 1.00 | dt: 404ms | tok/sec: 1,298,134 | mfu: 27.2% | epoch: 1 | remaining: 597s    
step 00018 (0.5%) | phase: prefix | loss: 4.849490 | gn: 0.22 | lrm: 1.00 | dt: 398ms | tok/sec: 1,316,110 | mfu: 27.6% | epoch: 1 | remaining: 597s    
step 00019 (0.5%) | phase: prefix | loss: 4.690410 | gn: 0.31 | lrm: 1.00 | dt: 423ms | tok/sec: 1,239,790 | mfu: 26.0% | epoch: 1 | remaining: 596s    
step 00020 (0.6%) | phase: prefix | loss: 4.534133 | gn: 0.19 | lrm: 1.00 | dt: 404ms | tok/sec: 1,296,760 | mfu: 27.2% | epoch: 1 | remaining: 596s    
step 00021 (0.7%) | phase: prefix | loss: 4.385001 | gn: 0.17 | lrm: 1.00 | dt: 390ms | tok/sec: 1,345,932 | mfu: 28.2% | epoch: 1 | remaining: 596s    
step 00022 (0.7%) | phase: prefix | loss: 4.250873 | gn: 0.14 | lrm: 1.00 | dt: 399ms | tok/sec: 1,313,636 | mfu: 27.6% | epoch: 1 | remaining: 595s    
step 00023 (0.8%) | phase: prefix | loss: 4.123765 | gn: 0.13 | lrm: 1.00 | dt: 410ms | tok/sec: 1,278,344 | mfu: 26.8% | epoch: 1 | remaining: 595s    
step 00024 (0.9%) | phase: prefix | loss: 3.998621 | gn: 0.14 | lrm: 1.00 | dt: 407ms | tok/sec: 1,287,372 | mfu: 27.0% | epoch: 1 | remaining: 594s    
step 00025 (0.9%) | phase: prefix | loss: 3.879984 | gn: 0.18 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,526 | mfu: 28.1% | epoch: 1 | remaining: 594s    
step 00026 (1.0%) | phase: prefix | loss: 3.775589 | gn: 0.21 | lrm: 1.00 | dt: 356ms | tok/sec: 1,473,752 | mfu: 30.9% | epoch: 1 | remaining: 594s    
step 00027 (1.1%) | phase: prefix | loss: 3.669929 | gn: 0.30 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,245 | mfu: 29.2% | epoch: 1 | remaining: 593s    
step 00028 (1.1%) | phase: prefix | loss: 3.584891 | gn: 0.48 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,089 | mfu: 29.9% | epoch: 1 | remaining: 593s    
step 00029 (1.2%) | phase: prefix | loss: 3.504723 | gn: 0.50 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,271 | mfu: 28.2% | epoch: 1 | remaining: 592s    
step 00030 (1.3%) | phase: prefix | loss: 3.433912 | gn: 0.42 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,444 | mfu: 29.8% | epoch: 1 | remaining: 592s    
step 00031 (1.3%) | phase: prefix | loss: 3.369728 | gn: 0.46 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,525 | mfu: 29.2% | epoch: 1 | remaining: 592s    
step 00032 (1.4%) | phase: prefix | loss: 3.305691 | gn: 0.26 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,324 | mfu: 30.2% | epoch: 1 | remaining: 591s    
step 00033 (1.4%) | phase: prefix | loss: 3.250014 | gn: 0.29 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,093 | mfu: 33.6% | epoch: 1 | remaining: 591s    
step 00034 (1.5%) | phase: prefix | loss: 3.196044 | gn: 0.26 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,361 | mfu: 32.1% | epoch: 1 | remaining: 591s    
step 00035 (1.6%) | phase: prefix | loss: 3.151470 | gn: 0.25 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,174 | mfu: 30.2% | epoch: 1 | remaining: 590s    
step 00036 (1.6%) | phase: prefix | loss: 3.104897 | gn: 0.29 | lrm: 1.00 | dt: 427ms | tok/sec: 1,227,036 | mfu: 25.7% | epoch: 1 | remaining: 590s    
step 00037 (1.7%) | phase: prefix | loss: 3.062814 | gn: 0.28 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,170 | mfu: 28.1% | epoch: 1 | remaining: 590s    
step 00038 (1.7%) | phase: prefix | loss: 3.025344 | gn: 0.26 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,957 | mfu: 29.2% | epoch: 1 | remaining: 589s    
step 00039 (1.8%) | phase: prefix | loss: 2.991693 | gn: 0.26 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,222 | mfu: 29.1% | epoch: 1 | remaining: 589s    
step 00040 (1.9%) | phase: prefix | loss: 2.964976 | gn: 0.30 | lrm: 1.00 | dt: 363ms | tok/sec: 1,442,579 | mfu: 30.3% | epoch: 1 | remaining: 588s    
step 00041 (1.9%) | phase: prefix | loss: 2.938607 | gn: 0.39 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,315 | mfu: 29.0% | epoch: 1 | remaining: 588s    
step 00042 (2.0%) | phase: prefix | loss: 2.916324 | gn: 0.59 | lrm: 1.00 | dt: 396ms | tok/sec: 1,325,155 | mfu: 27.8% | epoch: 1 | remaining: 588s    
step 00043 (2.1%) | phase: prefix | loss: 2.894039 | gn: 0.78 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,850 | mfu: 25.7% | epoch: 1 | remaining: 587s    
step 00044 (2.1%) | phase: prefix | loss: 2.875210 | gn: 0.60 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,521 | mfu: 29.2% | epoch: 1 | remaining: 587s    
step 00045 (2.2%) | phase: prefix | loss: 2.859006 | gn: 0.31 | lrm: 1.00 | dt: 433ms | tok/sec: 1,210,600 | mfu: 25.4% | epoch: 1 | remaining: 586s    
step 00046 (2.3%) | phase: prefix | loss: 2.836330 | gn: 0.31 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,717 | mfu: 29.3% | epoch: 1 | remaining: 586s    
step 00047 (2.3%) | phase: prefix | loss: 2.813231 | gn: 0.18 | lrm: 1.00 | dt: 406ms | tok/sec: 1,290,379 | mfu: 27.1% | epoch: 1 | remaining: 586s    
step 00048 (2.4%) | phase: prefix | loss: 2.799704 | gn: 0.22 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,669 | mfu: 27.7% | epoch: 1 | remaining: 585s    
step 00049 (2.5%) | phase: prefix | loss: 2.778135 | gn: 0.18 | lrm: 1.00 | dt: 387ms | tok/sec: 1,356,345 | mfu: 28.5% | epoch: 1 | remaining: 585s    
step 00050 (2.5%) | phase: prefix | loss: 2.758929 | gn: 0.20 | lrm: 1.00 | dt: 385ms | tok/sec: 1,363,261 | mfu: 28.6% | epoch: 1 | remaining: 584s    
step 00051 (2.6%) | phase: prefix | loss: 2.744438 | gn: 0.22 | lrm: 1.00 | dt: 399ms | tok/sec: 1,312,638 | mfu: 27.5% | epoch: 1 | remaining: 584s    
step 00052 (2.7%) | phase: prefix | loss: 2.725546 | gn: 0.23 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,408 | mfu: 29.4% | epoch: 1 | remaining: 584s    
step 00053 (2.7%) | phase: prefix | loss: 2.711991 | gn: 0.24 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,215 | mfu: 29.1% | epoch: 1 | remaining: 583s    
step 00054 (2.8%) | phase: prefix | loss: 2.701802 | gn: 0.35 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,442 | mfu: 29.3% | epoch: 1 | remaining: 583s    
step 00055 (2.8%) | phase: prefix | loss: 2.686568 | gn: 0.42 | lrm: 1.00 | dt: 396ms | tok/sec: 1,325,627 | mfu: 27.8% | epoch: 1 | remaining: 583s    
step 00056 (2.9%) | phase: prefix | loss: 2.672544 | gn: 0.32 | lrm: 1.00 | dt: 397ms | tok/sec: 1,319,285 | mfu: 27.7% | epoch: 1 | remaining: 582s    
step 00057 (3.0%) | phase: prefix | loss: 2.664104 | gn: 0.33 | lrm: 1.00 | dt: 378ms | tok/sec: 1,386,055 | mfu: 29.1% | epoch: 1 | remaining: 582s    
step 00058 (3.0%) | phase: prefix | loss: 2.648887 | gn: 0.29 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,573 | mfu: 28.4% | epoch: 1 | remaining: 581s    
step 00059 (3.1%) | phase: prefix | loss: 2.637564 | gn: 0.24 | lrm: 1.00 | dt: 385ms | tok/sec: 1,361,794 | mfu: 28.6% | epoch: 1 | remaining: 581s    
step 00060 (3.2%) | phase: prefix | loss: 2.629035 | gn: 0.28 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,348 | mfu: 30.4% | epoch: 1 | remaining: 581s    
step 00061 (3.2%) | phase: prefix | loss: 2.618377 | gn: 0.24 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,492 | mfu: 29.3% | epoch: 1 | remaining: 580s    
step 00062 (3.3%) | phase: prefix | loss: 2.611704 | gn: 0.21 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,270 | mfu: 29.3% | epoch: 1 | remaining: 580s    
step 00063 (3.4%) | phase: prefix | loss: 2.599389 | gn: 0.32 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,749 | mfu: 29.4% | epoch: 1 | remaining: 579s    
step 00064 (3.4%) | phase: prefix | loss: 2.591077 | gn: 0.51 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,281 | mfu: 29.7% | epoch: 1 | remaining: 579s    
step 00065 (3.5%) | phase: prefix | loss: 2.579561 | gn: 0.64 | lrm: 1.00 | dt: 372ms | tok/sec: 1,407,711 | mfu: 29.5% | epoch: 1 | remaining: 579s    
step 00066 (3.5%) | phase: prefix | loss: 2.574310 | gn: 0.56 | lrm: 1.00 | dt: 375ms | tok/sec: 1,399,476 | mfu: 29.4% | epoch: 1 | remaining: 578s    
step 00067 (3.6%) | phase: prefix | loss: 2.565879 | gn: 0.33 | lrm: 1.00 | dt: 376ms | tok/sec: 1,393,505 | mfu: 29.2% | epoch: 1 | remaining: 578s    
step 00068 (3.7%) | phase: prefix | loss: 2.559344 | gn: 0.32 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,714 | mfu: 30.1% | epoch: 1 | remaining: 578s    
step 00069 (3.7%) | phase: prefix | loss: 2.553646 | gn: 0.28 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,390 | mfu: 29.7% | epoch: 1 | remaining: 577s    
step 00070 (3.8%) | phase: prefix | loss: 2.543382 | gn: 0.20 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,192 | mfu: 29.2% | epoch: 1 | remaining: 577s    
step 00071 (3.9%) | phase: prefix | loss: 2.534168 | gn: 0.24 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,572 | mfu: 28.7% | epoch: 1 | remaining: 576s    
step 00072 (3.9%) | phase: prefix | loss: 2.520020 | gn: 0.22 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,032 | mfu: 28.5% | epoch: 1 | remaining: 576s    
step 00073 (4.0%) | phase: prefix | loss: 2.505357 | gn: 0.27 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,957 | mfu: 30.3% | epoch: 1 | remaining: 576s    
step 00074 (4.0%) | phase: prefix | loss: 2.496318 | gn: 0.34 | lrm: 1.00 | dt: 354ms | tok/sec: 1,483,041 | mfu: 31.1% | epoch: 1 | remaining: 575s    
step 00075 (4.1%) | phase: prefix | loss: 2.492044 | gn: 0.41 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,733 | mfu: 29.1% | epoch: 1 | remaining: 575s    
step 00076 (4.2%) | phase: prefix | loss: 2.485878 | gn: 0.43 | lrm: 1.00 | dt: 408ms | tok/sec: 1,286,078 | mfu: 27.0% | epoch: 1 | remaining: 575s    
step 00077 (4.2%) | phase: prefix | loss: 2.479432 | gn: 0.35 | lrm: 1.00 | dt: 385ms | tok/sec: 1,360,332 | mfu: 28.5% | epoch: 1 | remaining: 574s    
step 00078 (4.3%) | phase: prefix | loss: 2.466022 | gn: 0.22 | lrm: 1.00 | dt: 403ms | tok/sec: 1,301,817 | mfu: 27.3% | epoch: 1 | remaining: 574s    
step 00079 (4.4%) | phase: prefix | loss: 2.452036 | gn: 0.18 | lrm: 1.00 | dt: 389ms | tok/sec: 1,348,325 | mfu: 28.3% | epoch: 1 | remaining: 573s    
