W0326 23:42:52.165000 897921 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 23:42:52.165000 897921 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 23:42:52.165000 897921 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 23:42:52.165000 897921 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 23:42:52.165000 897921 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 900s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8298ms | tok/sec: 63,182 | mfu: 1.3% | epoch: 1 | remaining: 900s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,397 | mfu: 31.8% | epoch: 1 | remaining: 900s    
step 00002 (0.0%) | phase: prefix | loss: 9.469350 | gn: 7.91 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,954 | mfu: 33.6% | epoch: 1 | remaining: 900s    
step 00003 (0.0%) | phase: prefix | loss: 8.879827 | gn: 1.47 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,025 | mfu: 28.9% | epoch: 1 | remaining: 900s    
step 00004 (0.0%) | phase: prefix | loss: 8.315753 | gn: 1.15 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,459 | mfu: 27.6% | epoch: 1 | remaining: 900s    
step 00005 (0.0%) | phase: prefix | loss: 7.887290 | gn: 1.22 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,767 | mfu: 30.3% | epoch: 1 | remaining: 900s    
step 00006 (0.0%) | phase: prefix | loss: 7.515682 | gn: 0.60 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,971 | mfu: 29.1% | epoch: 1 | remaining: 900s    
step 00007 (0.0%) | phase: prefix | loss: 7.184690 | gn: 0.56 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,266 | mfu: 30.2% | epoch: 1 | remaining: 900s    
step 00008 (0.0%) | phase: prefix | loss: 6.888351 | gn: 0.43 | lrm: 1.00 | dt: 365ms | tok/sec: 1,435,861 | mfu: 30.1% | epoch: 1 | remaining: 900s    
step 00009 (0.0%) | phase: prefix | loss: 6.621167 | gn: 0.33 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,356 | mfu: 29.0% | epoch: 1 | remaining: 900s    
step 00010 (0.0%) | phase: prefix | loss: 6.366439 | gn: 0.28 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,464 | mfu: 31.0% | epoch: 1 | remaining: 900s    
step 00011 (0.0%) | phase: prefix | loss: 6.140904 | gn: 0.26 | lrm: 1.00 | dt: 352ms | tok/sec: 1,487,919 | mfu: 31.2% | epoch: 1 | remaining: 900s    
step 00012 (0.0%) | phase: prefix | loss: 5.926429 | gn: 0.24 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,315 | mfu: 30.7% | epoch: 1 | remaining: 899s    
step 00013 (0.1%) | phase: prefix | loss: 5.727387 | gn: 0.24 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,816 | mfu: 31.2% | epoch: 1 | remaining: 899s    
step 00014 (0.1%) | phase: prefix | loss: 5.541002 | gn: 0.25 | lrm: 1.00 | dt: 370ms | tok/sec: 1,416,206 | mfu: 29.7% | epoch: 1 | remaining: 899s    
step 00015 (0.2%) | phase: prefix | loss: 5.357532 | gn: 0.29 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,035 | mfu: 31.3% | epoch: 1 | remaining: 898s    
step 00016 (0.2%) | phase: prefix | loss: 5.181530 | gn: 0.52 | lrm: 1.00 | dt: 350ms | tok/sec: 1,498,260 | mfu: 31.4% | epoch: 1 | remaining: 898s    
step 00017 (0.2%) | phase: prefix | loss: 5.010763 | gn: 0.52 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,988 | mfu: 31.2% | epoch: 1 | remaining: 898s    
step 00018 (0.3%) | phase: prefix | loss: 4.844804 | gn: 0.20 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,573 | mfu: 30.9% | epoch: 1 | remaining: 897s    
step 00019 (0.3%) | phase: prefix | loss: 4.685774 | gn: 0.36 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,411 | mfu: 30.6% | epoch: 1 | remaining: 897s    
step 00020 (0.4%) | phase: prefix | loss: 4.528765 | gn: 0.18 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,566 | mfu: 31.3% | epoch: 1 | remaining: 896s    
step 00021 (0.4%) | phase: prefix | loss: 4.379165 | gn: 0.22 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,897 | mfu: 32.3% | epoch: 1 | remaining: 896s    
step 00022 (0.4%) | phase: prefix | loss: 4.245369 | gn: 0.17 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,010 | mfu: 32.9% | epoch: 1 | remaining: 896s    
step 00023 (0.5%) | phase: prefix | loss: 4.119184 | gn: 0.19 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,692 | mfu: 31.3% | epoch: 1 | remaining: 895s    
step 00024 (0.5%) | phase: prefix | loss: 3.994306 | gn: 0.18 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,131 | mfu: 30.6% | epoch: 1 | remaining: 895s    
step 00025 (0.5%) | phase: prefix | loss: 3.875142 | gn: 0.17 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,619 | mfu: 33.8% | epoch: 1 | remaining: 895s    
step 00026 (0.6%) | phase: prefix | loss: 3.769563 | gn: 0.17 | lrm: 1.00 | dt: 310ms | tok/sec: 1,693,063 | mfu: 35.5% | epoch: 1 | remaining: 894s    
step 00027 (0.6%) | phase: prefix | loss: 3.663959 | gn: 0.29 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,791 | mfu: 32.6% | epoch: 1 | remaining: 894s    
step 00028 (0.7%) | phase: prefix | loss: 3.579693 | gn: 0.54 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,764 | mfu: 34.6% | epoch: 1 | remaining: 894s    
step 00029 (0.7%) | phase: prefix | loss: 3.500846 | gn: 0.54 | lrm: 1.00 | dt: 351ms | tok/sec: 1,495,757 | mfu: 31.4% | epoch: 1 | remaining: 893s    
step 00030 (0.7%) | phase: prefix | loss: 3.428491 | gn: 0.18 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,959 | mfu: 32.4% | epoch: 1 | remaining: 893s    
step 00031 (0.8%) | phase: prefix | loss: 3.363466 | gn: 0.38 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,245 | mfu: 33.6% | epoch: 1 | remaining: 893s    
step 00032 (0.8%) | phase: prefix | loss: 3.300630 | gn: 0.25 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,898 | mfu: 33.7% | epoch: 1 | remaining: 892s    
step 00033 (0.8%) | phase: prefix | loss: 3.245515 | gn: 0.33 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,784 | mfu: 35.0% | epoch: 1 | remaining: 892s    
step 00034 (0.9%) | phase: prefix | loss: 3.193026 | gn: 0.39 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,098 | mfu: 32.7% | epoch: 1 | remaining: 892s    
step 00035 (0.9%) | phase: prefix | loss: 3.149257 | gn: 0.28 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,701 | mfu: 33.3% | epoch: 1 | remaining: 891s    
step 00036 (1.0%) | phase: prefix | loss: 3.103001 | gn: 0.20 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,604 | mfu: 30.0% | epoch: 1 | remaining: 891s    
step 00037 (1.0%) | phase: prefix | loss: 3.060706 | gn: 0.19 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,940 | mfu: 31.9% | epoch: 1 | remaining: 891s    
step 00038 (1.0%) | phase: prefix | loss: 3.024144 | gn: 0.28 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,409 | mfu: 33.2% | epoch: 1 | remaining: 890s    
step 00039 (1.1%) | phase: prefix | loss: 2.992388 | gn: 0.45 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,259 | mfu: 32.5% | epoch: 1 | remaining: 890s    
step 00040 (1.1%) | phase: prefix | loss: 2.968240 | gn: 0.54 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,363 | mfu: 32.3% | epoch: 1 | remaining: 890s    
step 00041 (1.1%) | phase: prefix | loss: 2.943167 | gn: 0.44 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,211 | mfu: 33.2% | epoch: 1 | remaining: 889s    
step 00042 (1.2%) | phase: prefix | loss: 2.921070 | gn: 0.50 | lrm: 1.00 | dt: 366ms | tok/sec: 1,434,007 | mfu: 30.1% | epoch: 1 | remaining: 889s    
step 00043 (1.2%) | phase: prefix | loss: 2.896082 | gn: 0.45 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,263 | mfu: 28.4% | epoch: 1 | remaining: 889s    
step 00044 (1.3%) | phase: prefix | loss: 2.872771 | gn: 0.22 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,976 | mfu: 33.0% | epoch: 1 | remaining: 888s    
step 00045 (1.3%) | phase: prefix | loss: 2.855958 | gn: 0.24 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,593 | mfu: 28.0% | epoch: 1 | remaining: 888s    
step 00046 (1.3%) | phase: prefix | loss: 2.832246 | gn: 0.15 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,752 | mfu: 34.7% | epoch: 1 | remaining: 888s    
step 00047 (1.4%) | phase: prefix | loss: 2.809312 | gn: 0.24 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,658 | mfu: 31.9% | epoch: 1 | remaining: 887s    
step 00048 (1.4%) | phase: prefix | loss: 2.797316 | gn: 0.36 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,142 | mfu: 32.3% | epoch: 1 | remaining: 887s    
step 00049 (1.5%) | phase: prefix | loss: 2.778162 | gn: 0.46 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,568 | mfu: 33.7% | epoch: 1 | remaining: 887s    
step 00050 (1.5%) | phase: prefix | loss: 2.760681 | gn: 0.42 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,723 | mfu: 33.7% | epoch: 1 | remaining: 886s    
step 00051 (1.5%) | phase: prefix | loss: 2.746384 | gn: 0.34 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,709 | mfu: 32.0% | epoch: 1 | remaining: 886s    
step 00052 (1.6%) | phase: prefix | loss: 2.726997 | gn: 0.24 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,410 | mfu: 35.2% | epoch: 1 | remaining: 886s    
step 00053 (1.6%) | phase: prefix | loss: 2.713772 | gn: 0.16 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,870 | mfu: 35.4% | epoch: 1 | remaining: 885s    
step 00054 (1.6%) | phase: prefix | loss: 2.704212 | gn: 0.27 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,282 | mfu: 35.0% | epoch: 1 | remaining: 885s    
step 00055 (1.7%) | phase: prefix | loss: 2.688520 | gn: 0.31 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,179 | mfu: 33.4% | epoch: 1 | remaining: 885s    
step 00056 (1.7%) | phase: prefix | loss: 2.673160 | gn: 0.18 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,640 | mfu: 32.7% | epoch: 1 | remaining: 884s    
step 00057 (1.7%) | phase: prefix | loss: 2.663758 | gn: 0.23 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,052 | mfu: 34.8% | epoch: 1 | remaining: 884s    
step 00058 (1.8%) | phase: prefix | loss: 2.647480 | gn: 0.30 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,644 | mfu: 34.0% | epoch: 1 | remaining: 884s    
step 00059 (1.8%) | phase: prefix | loss: 2.635434 | gn: 0.27 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,844 | mfu: 34.4% | epoch: 1 | remaining: 883s    
step 00060 (1.9%) | phase: prefix | loss: 2.626077 | gn: 0.26 | lrm: 1.00 | dt: 306ms | tok/sec: 1,713,623 | mfu: 36.0% | epoch: 1 | remaining: 883s    
step 00061 (1.9%) | phase: prefix | loss: 2.615427 | gn: 0.27 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,255 | mfu: 34.3% | epoch: 1 | remaining: 883s    
step 00062 (1.9%) | phase: prefix | loss: 2.610224 | gn: 0.38 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,279 | mfu: 34.6% | epoch: 1 | remaining: 882s    
step 00063 (2.0%) | phase: prefix | loss: 2.602041 | gn: 0.61 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,617 | mfu: 33.6% | epoch: 1 | remaining: 882s    
step 00064 (2.0%) | phase: prefix | loss: 2.598196 | gn: 0.78 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,837 | mfu: 34.2% | epoch: 1 | remaining: 882s    
step 00065 (2.0%) | phase: prefix | loss: 2.587218 | gn: 0.57 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,519 | mfu: 32.8% | epoch: 1 | remaining: 881s    
step 00066 (2.1%) | phase: prefix | loss: 2.578977 | gn: 0.21 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,513 | mfu: 33.4% | epoch: 1 | remaining: 881s    
step 00067 (2.1%) | phase: prefix | loss: 2.568723 | gn: 0.26 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,213 | mfu: 33.3% | epoch: 1 | remaining: 881s    
step 00068 (2.1%) | phase: prefix | loss: 2.559733 | gn: 0.20 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,261 | mfu: 34.1% | epoch: 1 | remaining: 880s    
step 00069 (2.2%) | phase: prefix | loss: 2.553993 | gn: 0.17 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,145 | mfu: 34.0% | epoch: 1 | remaining: 880s    
step 00070 (2.2%) | phase: prefix | loss: 2.542929 | gn: 0.24 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,261 | mfu: 32.7% | epoch: 1 | remaining: 880s    
step 00071 (2.2%) | phase: prefix | loss: 2.532845 | gn: 0.32 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,964 | mfu: 32.2% | epoch: 1 | remaining: 879s    
step 00072 (2.3%) | phase: prefix | loss: 2.518653 | gn: 0.36 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,135 | mfu: 33.1% | epoch: 1 | remaining: 879s    
step 00073 (2.3%) | phase: prefix | loss: 2.505711 | gn: 0.36 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,373 | mfu: 33.4% | epoch: 1 | remaining: 879s    
step 00074 (2.4%) | phase: prefix | loss: 2.496843 | gn: 0.27 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,871 | mfu: 33.1% | epoch: 1 | remaining: 878s    
step 00075 (2.4%) | phase: prefix | loss: 2.490772 | gn: 0.21 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,138 | mfu: 31.8% | epoch: 1 | remaining: 878s    
step 00076 (2.4%) | phase: prefix | loss: 2.480577 | gn: 0.19 | lrm: 1.00 | dt: 359ms | tok/sec: 1,460,405 | mfu: 30.6% | epoch: 1 | remaining: 878s    
step 00077 (2.5%) | phase: prefix | loss: 2.472514 | gn: 0.25 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,789 | mfu: 31.1% | epoch: 1 | remaining: 877s    
step 00078 (2.5%) | phase: prefix | loss: 2.459156 | gn: 0.28 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,332 | mfu: 32.0% | epoch: 1 | remaining: 877s    
step 00079 (2.6%) | phase: prefix | loss: 2.448011 | gn: 0.29 | lrm: 1.00 | dt: 348ms | tok/sec: 1,506,796 | mfu: 31.6% | epoch: 1 | remaining: 877s    
