W0327 01:21:54.442000 1695723 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0327 01:21:54.442000 1695723 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0327 01:21:54.442000 1695723 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0327 01:21:54.442000 1695723 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0327 01:21:54.442000 1695723 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 1200s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8347ms | tok/sec: 62,814 | mfu: 1.3% | epoch: 1 | remaining: 1200s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,981 | mfu: 31.1% | epoch: 1 | remaining: 1200s    
step 00002 (0.0%) | phase: prefix | loss: 9.469345 | gn: 7.91 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,027 | mfu: 33.5% | epoch: 1 | remaining: 1200s    
step 00003 (0.0%) | phase: prefix | loss: 8.879813 | gn: 1.47 | lrm: 1.00 | dt: 405ms | tok/sec: 1,295,123 | mfu: 27.2% | epoch: 1 | remaining: 1200s    
step 00004 (0.0%) | phase: prefix | loss: 8.315399 | gn: 1.15 | lrm: 1.00 | dt: 405ms | tok/sec: 1,295,581 | mfu: 27.2% | epoch: 1 | remaining: 1200s    
step 00005 (0.0%) | phase: prefix | loss: 7.886882 | gn: 1.23 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,494 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00006 (0.0%) | phase: prefix | loss: 7.515264 | gn: 0.60 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,130 | mfu: 29.5% | epoch: 1 | remaining: 1200s    
step 00007 (0.0%) | phase: prefix | loss: 7.184266 | gn: 0.56 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,830 | mfu: 32.0% | epoch: 1 | remaining: 1200s    
step 00008 (0.0%) | phase: prefix | loss: 6.889148 | gn: 0.43 | lrm: 1.00 | dt: 351ms | tok/sec: 1,491,736 | mfu: 31.3% | epoch: 1 | remaining: 1200s    
step 00009 (0.0%) | phase: prefix | loss: 6.621763 | gn: 0.33 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,192 | mfu: 30.0% | epoch: 1 | remaining: 1200s    
step 00010 (0.0%) | phase: prefix | loss: 6.366340 | gn: 0.27 | lrm: 1.00 | dt: 359ms | tok/sec: 1,460,290 | mfu: 30.6% | epoch: 1 | remaining: 1200s    
step 00011 (0.0%) | phase: prefix | loss: 6.140802 | gn: 0.27 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,770 | mfu: 32.1% | epoch: 1 | remaining: 1200s    
step 00012 (0.0%) | phase: prefix | loss: 5.925027 | gn: 0.24 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,796 | mfu: 30.1% | epoch: 1 | remaining: 1199s    
step 00013 (0.1%) | phase: prefix | loss: 5.725340 | gn: 0.24 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,641 | mfu: 29.2% | epoch: 1 | remaining: 1199s    
step 00014 (0.1%) | phase: prefix | loss: 5.539064 | gn: 0.25 | lrm: 1.00 | dt: 384ms | tok/sec: 1,366,295 | mfu: 28.7% | epoch: 1 | remaining: 1199s    
step 00015 (0.1%) | phase: prefix | loss: 5.356045 | gn: 0.31 | lrm: 1.00 | dt: 372ms | tok/sec: 1,409,964 | mfu: 29.6% | epoch: 1 | remaining: 1198s    
step 00016 (0.2%) | phase: prefix | loss: 5.180731 | gn: 0.54 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,020 | mfu: 31.0% | epoch: 1 | remaining: 1198s    
step 00017 (0.2%) | phase: prefix | loss: 5.008814 | gn: 0.48 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,284 | mfu: 31.3% | epoch: 1 | remaining: 1197s    
step 00018 (0.2%) | phase: prefix | loss: 4.842825 | gn: 0.21 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,606 | mfu: 32.3% | epoch: 1 | remaining: 1197s    
step 00019 (0.2%) | phase: prefix | loss: 4.683988 | gn: 0.33 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,345 | mfu: 30.5% | epoch: 1 | remaining: 1197s    
step 00020 (0.3%) | phase: prefix | loss: 4.526795 | gn: 0.17 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,683 | mfu: 31.1% | epoch: 1 | remaining: 1196s    
step 00021 (0.3%) | phase: prefix | loss: 4.377422 | gn: 0.20 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,236 | mfu: 32.5% | epoch: 1 | remaining: 1196s    
step 00022 (0.3%) | phase: prefix | loss: 4.243002 | gn: 0.15 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,162 | mfu: 32.8% | epoch: 1 | remaining: 1196s    
step 00023 (0.4%) | phase: prefix | loss: 4.115822 | gn: 0.15 | lrm: 1.00 | dt: 357ms | tok/sec: 1,468,301 | mfu: 30.8% | epoch: 1 | remaining: 1195s    
step 00024 (0.4%) | phase: prefix | loss: 3.990571 | gn: 0.16 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,660 | mfu: 30.6% | epoch: 1 | remaining: 1195s    
step 00025 (0.4%) | phase: prefix | loss: 3.871843 | gn: 0.18 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,395 | mfu: 33.0% | epoch: 1 | remaining: 1195s    
step 00026 (0.4%) | phase: prefix | loss: 3.766604 | gn: 0.18 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,852 | mfu: 34.7% | epoch: 1 | remaining: 1194s    
step 00027 (0.5%) | phase: prefix | loss: 3.661339 | gn: 0.26 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,557 | mfu: 32.0% | epoch: 1 | remaining: 1194s    
step 00028 (0.5%) | phase: prefix | loss: 3.576144 | gn: 0.45 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,987 | mfu: 33.6% | epoch: 1 | remaining: 1194s    
step 00029 (0.5%) | phase: prefix | loss: 3.498036 | gn: 0.59 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,204 | mfu: 31.0% | epoch: 1 | remaining: 1193s    
step 00030 (0.6%) | phase: prefix | loss: 3.429454 | gn: 0.51 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,731 | mfu: 31.3% | epoch: 1 | remaining: 1193s    
step 00031 (0.6%) | phase: prefix | loss: 3.364859 | gn: 0.41 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,205 | mfu: 32.3% | epoch: 1 | remaining: 1193s    
step 00032 (0.6%) | phase: prefix | loss: 3.301564 | gn: 0.27 | lrm: 1.00 | dt: 360ms | tok/sec: 1,454,543 | mfu: 30.5% | epoch: 1 | remaining: 1192s    
step 00033 (0.6%) | phase: prefix | loss: 3.246309 | gn: 0.24 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,032 | mfu: 32.5% | epoch: 1 | remaining: 1192s    
step 00034 (0.7%) | phase: prefix | loss: 3.192044 | gn: 0.16 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,091 | mfu: 31.0% | epoch: 1 | remaining: 1192s    
step 00035 (0.7%) | phase: prefix | loss: 3.147118 | gn: 0.13 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,359 | mfu: 32.3% | epoch: 1 | remaining: 1191s    
step 00036 (0.7%) | phase: prefix | loss: 3.100386 | gn: 0.14 | lrm: 1.00 | dt: 378ms | tok/sec: 1,386,149 | mfu: 29.1% | epoch: 1 | remaining: 1191s    
step 00037 (0.8%) | phase: prefix | loss: 3.058160 | gn: 0.16 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,373 | mfu: 31.0% | epoch: 1 | remaining: 1191s    
step 00038 (0.8%) | phase: prefix | loss: 3.020589 | gn: 0.25 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,031 | mfu: 33.7% | epoch: 1 | remaining: 1190s    
step 00039 (0.8%) | phase: prefix | loss: 2.989104 | gn: 0.49 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,165 | mfu: 33.1% | epoch: 1 | remaining: 1190s    
step 00040 (0.8%) | phase: prefix | loss: 2.968315 | gn: 0.75 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,088 | mfu: 34.2% | epoch: 1 | remaining: 1190s    
step 00041 (0.9%) | phase: prefix | loss: 2.945148 | gn: 0.57 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,210 | mfu: 33.4% | epoch: 1 | remaining: 1189s    
step 00042 (0.9%) | phase: prefix | loss: 2.923889 | gn: 0.49 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,169 | mfu: 33.3% | epoch: 1 | remaining: 1189s    
step 00043 (0.9%) | phase: prefix | loss: 2.899384 | gn: 0.40 | lrm: 1.00 | dt: 374ms | tok/sec: 1,402,544 | mfu: 29.4% | epoch: 1 | remaining: 1188s    
step 00044 (1.0%) | phase: prefix | loss: 2.877791 | gn: 0.36 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,061 | mfu: 32.3% | epoch: 1 | remaining: 1188s    
step 00045 (1.0%) | phase: prefix | loss: 2.861716 | gn: 0.37 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,985 | mfu: 28.0% | epoch: 1 | remaining: 1188s    
step 00046 (1.0%) | phase: prefix | loss: 2.839902 | gn: 0.35 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,688 | mfu: 31.8% | epoch: 1 | remaining: 1187s    
step 00047 (1.0%) | phase: prefix | loss: 2.817352 | gn: 0.26 | lrm: 1.00 | dt: 372ms | tok/sec: 1,409,841 | mfu: 29.6% | epoch: 1 | remaining: 1187s    
step 00048 (1.1%) | phase: prefix | loss: 2.803372 | gn: 0.15 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,495 | mfu: 30.4% | epoch: 1 | remaining: 1187s    
step 00049 (1.1%) | phase: prefix | loss: 2.782133 | gn: 0.15 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,196 | mfu: 33.1% | epoch: 1 | remaining: 1186s    
step 00050 (1.1%) | phase: prefix | loss: 2.762160 | gn: 0.15 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,163 | mfu: 31.6% | epoch: 1 | remaining: 1186s    
step 00051 (1.2%) | phase: prefix | loss: 2.747374 | gn: 0.18 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,268 | mfu: 30.2% | epoch: 1 | remaining: 1186s    
step 00052 (1.2%) | phase: prefix | loss: 2.727496 | gn: 0.24 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,989 | mfu: 32.2% | epoch: 1 | remaining: 1185s    
step 00053 (1.2%) | phase: prefix | loss: 2.714216 | gn: 0.26 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,155 | mfu: 32.7% | epoch: 1 | remaining: 1185s    
step 00054 (1.3%) | phase: prefix | loss: 2.703790 | gn: 0.25 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,548 | mfu: 31.9% | epoch: 1 | remaining: 1185s    
step 00055 (1.3%) | phase: prefix | loss: 2.687108 | gn: 0.24 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,126 | mfu: 32.2% | epoch: 1 | remaining: 1184s    
step 00056 (1.3%) | phase: prefix | loss: 2.672224 | gn: 0.27 | lrm: 1.00 | dt: 360ms | tok/sec: 1,457,930 | mfu: 30.6% | epoch: 1 | remaining: 1184s    
step 00057 (1.3%) | phase: prefix | loss: 2.662943 | gn: 0.28 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,019 | mfu: 32.2% | epoch: 1 | remaining: 1184s    
step 00058 (1.4%) | phase: prefix | loss: 2.647818 | gn: 0.35 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,338 | mfu: 32.3% | epoch: 1 | remaining: 1183s    
step 00059 (1.4%) | phase: prefix | loss: 2.637570 | gn: 0.48 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,987 | mfu: 32.4% | epoch: 1 | remaining: 1183s    
step 00060 (1.4%) | phase: prefix | loss: 2.632262 | gn: 0.74 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,426 | mfu: 33.6% | epoch: 1 | remaining: 1183s    
step 00061 (1.5%) | phase: prefix | loss: 2.629606 | gn: 0.69 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,591 | mfu: 33.2% | epoch: 1 | remaining: 1182s    
step 00062 (1.5%) | phase: prefix | loss: 2.625371 | gn: 0.30 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,410 | mfu: 31.6% | epoch: 1 | remaining: 1182s    
step 00063 (1.5%) | phase: prefix | loss: 2.613722 | gn: 0.18 | lrm: 1.00 | dt: 359ms | tok/sec: 1,462,436 | mfu: 30.7% | epoch: 1 | remaining: 1182s    
step 00064 (1.5%) | phase: prefix | loss: 2.604008 | gn: 0.19 | lrm: 1.00 | dt: 344ms | tok/sec: 1,526,073 | mfu: 32.0% | epoch: 1 | remaining: 1181s    
step 00065 (1.6%) | phase: prefix | loss: 2.587909 | gn: 0.21 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,420 | mfu: 29.6% | epoch: 1 | remaining: 1181s    
step 00066 (1.6%) | phase: prefix | loss: 2.578437 | gn: 0.18 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,411 | mfu: 30.7% | epoch: 1 | remaining: 1180s    
step 00067 (1.6%) | phase: prefix | loss: 2.566508 | gn: 0.16 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,486 | mfu: 31.6% | epoch: 1 | remaining: 1180s    
step 00068 (1.7%) | phase: prefix | loss: 2.556911 | gn: 0.17 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,669 | mfu: 32.5% | epoch: 1 | remaining: 1180s    
step 00069 (1.7%) | phase: prefix | loss: 2.550308 | gn: 0.20 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,605 | mfu: 32.4% | epoch: 1 | remaining: 1179s    
step 00070 (1.7%) | phase: prefix | loss: 2.539365 | gn: 0.23 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,608 | mfu: 31.5% | epoch: 1 | remaining: 1179s    
step 00071 (1.7%) | phase: prefix | loss: 2.529434 | gn: 0.21 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,486 | mfu: 32.7% | epoch: 1 | remaining: 1179s    
step 00072 (1.8%) | phase: prefix | loss: 2.514954 | gn: 0.22 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,105 | mfu: 32.9% | epoch: 1 | remaining: 1178s    
step 00073 (1.8%) | phase: prefix | loss: 2.501611 | gn: 0.30 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,925 | mfu: 33.3% | epoch: 1 | remaining: 1178s    
step 00074 (1.8%) | phase: prefix | loss: 2.494001 | gn: 0.33 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,710 | mfu: 34.3% | epoch: 1 | remaining: 1178s    
step 00075 (1.9%) | phase: prefix | loss: 2.490356 | gn: 0.32 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,228 | mfu: 32.7% | epoch: 1 | remaining: 1177s    
step 00076 (1.9%) | phase: prefix | loss: 2.481542 | gn: 0.28 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,106 | mfu: 30.3% | epoch: 1 | remaining: 1177s    
step 00077 (1.9%) | phase: prefix | loss: 2.472378 | gn: 0.24 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,161 | mfu: 32.1% | epoch: 1 | remaining: 1177s    
step 00078 (1.9%) | phase: prefix | loss: 2.459610 | gn: 0.36 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,103 | mfu: 32.4% | epoch: 1 | remaining: 1176s    
step 00079 (2.0%) | phase: prefix | loss: 2.451699 | gn: 0.61 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,845 | mfu: 31.1% | epoch: 1 | remaining: 1176s    
