W0327 01:49:33.820000 1893402 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0327 01:49:33.820000 1893402 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0327 01:49:33.820000 1893402 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0327 01:49:33.820000 1893402 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0327 01:49:33.820000 1893402 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 1800s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8155ms | tok/sec: 64,291 | mfu: 1.3% | epoch: 1 | remaining: 1800s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,374 | mfu: 34.5% | epoch: 1 | remaining: 1800s    
step 00002 (0.0%) | phase: prefix | loss: 9.469386 | gn: 7.91 | lrm: 1.00 | dt: 296ms | tok/sec: 1,770,297 | mfu: 37.1% | epoch: 1 | remaining: 1800s    
step 00003 (0.0%) | phase: prefix | loss: 8.879839 | gn: 1.47 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,479 | mfu: 30.3% | epoch: 1 | remaining: 1800s    
step 00004 (0.0%) | phase: prefix | loss: 8.315866 | gn: 1.15 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,727 | mfu: 31.0% | epoch: 1 | remaining: 1800s    
step 00005 (0.0%) | phase: prefix | loss: 7.887977 | gn: 1.22 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,110 | mfu: 33.0% | epoch: 1 | remaining: 1800s    
step 00006 (0.0%) | phase: prefix | loss: 7.516804 | gn: 0.61 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,886 | mfu: 31.2% | epoch: 1 | remaining: 1800s    
step 00007 (0.0%) | phase: prefix | loss: 7.186917 | gn: 0.57 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,541 | mfu: 34.5% | epoch: 1 | remaining: 1800s    
step 00008 (0.0%) | phase: prefix | loss: 6.892483 | gn: 0.44 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,558 | mfu: 33.5% | epoch: 1 | remaining: 1800s    
step 00009 (0.0%) | phase: prefix | loss: 6.626310 | gn: 0.33 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,441 | mfu: 32.3% | epoch: 1 | remaining: 1800s    
step 00010 (0.0%) | phase: prefix | loss: 6.372074 | gn: 0.28 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,386 | mfu: 32.1% | epoch: 1 | remaining: 1800s    
step 00011 (0.0%) | phase: prefix | loss: 6.147216 | gn: 0.26 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,472 | mfu: 32.1% | epoch: 1 | remaining: 1800s    
step 00012 (0.0%) | phase: prefix | loss: 5.932693 | gn: 0.24 | lrm: 1.00 | dt: 359ms | tok/sec: 1,460,329 | mfu: 30.6% | epoch: 1 | remaining: 1799s    
step 00013 (0.0%) | phase: prefix | loss: 5.734557 | gn: 0.25 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,776 | mfu: 31.7% | epoch: 1 | remaining: 1799s    
step 00014 (0.1%) | phase: prefix | loss: 5.549419 | gn: 0.26 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,813 | mfu: 28.0% | epoch: 1 | remaining: 1799s    
step 00015 (0.1%) | phase: prefix | loss: 5.367986 | gn: 0.33 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,965 | mfu: 32.6% | epoch: 1 | remaining: 1798s    
step 00016 (0.1%) | phase: prefix | loss: 5.192426 | gn: 0.50 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,417 | mfu: 32.7% | epoch: 1 | remaining: 1798s    
step 00017 (0.1%) | phase: prefix | loss: 5.019921 | gn: 0.41 | lrm: 1.00 | dt: 342ms | tok/sec: 1,535,055 | mfu: 32.2% | epoch: 1 | remaining: 1798s    
step 00018 (0.1%) | phase: prefix | loss: 4.854626 | gn: 0.20 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,505 | mfu: 33.1% | epoch: 1 | remaining: 1797s    
step 00019 (0.2%) | phase: prefix | loss: 4.695154 | gn: 0.30 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,818 | mfu: 32.0% | epoch: 1 | remaining: 1797s    
step 00020 (0.2%) | phase: prefix | loss: 4.538850 | gn: 0.19 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,506 | mfu: 31.8% | epoch: 1 | remaining: 1797s    
step 00021 (0.2%) | phase: prefix | loss: 4.389013 | gn: 0.17 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,182 | mfu: 32.9% | epoch: 1 | remaining: 1796s    
step 00022 (0.2%) | phase: prefix | loss: 4.254971 | gn: 0.17 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,947 | mfu: 33.7% | epoch: 1 | remaining: 1796s    
step 00023 (0.2%) | phase: prefix | loss: 4.128890 | gn: 0.22 | lrm: 1.00 | dt: 353ms | tok/sec: 1,487,025 | mfu: 31.2% | epoch: 1 | remaining: 1796s    
step 00024 (0.2%) | phase: prefix | loss: 4.004288 | gn: 0.21 | lrm: 1.00 | dt: 351ms | tok/sec: 1,491,996 | mfu: 31.3% | epoch: 1 | remaining: 1795s    
step 00025 (0.3%) | phase: prefix | loss: 3.885062 | gn: 0.18 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,754 | mfu: 33.3% | epoch: 1 | remaining: 1795s    
step 00026 (0.3%) | phase: prefix | loss: 3.779350 | gn: 0.15 | lrm: 1.00 | dt: 303ms | tok/sec: 1,731,592 | mfu: 36.3% | epoch: 1 | remaining: 1795s    
step 00027 (0.3%) | phase: prefix | loss: 3.672298 | gn: 0.17 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,727 | mfu: 32.5% | epoch: 1 | remaining: 1794s    
step 00028 (0.3%) | phase: prefix | loss: 3.584997 | gn: 0.41 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,395 | mfu: 33.8% | epoch: 1 | remaining: 1794s    
step 00029 (0.3%) | phase: prefix | loss: 3.509302 | gn: 0.83 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,154 | mfu: 32.4% | epoch: 1 | remaining: 1794s    
step 00030 (0.4%) | phase: prefix | loss: 3.440665 | gn: 0.61 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,125 | mfu: 33.8% | epoch: 1 | remaining: 1793s    
step 00031 (0.4%) | phase: prefix | loss: 3.375915 | gn: 0.44 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,979 | mfu: 34.9% | epoch: 1 | remaining: 1793s    
step 00032 (0.4%) | phase: prefix | loss: 3.314017 | gn: 0.31 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,526 | mfu: 34.4% | epoch: 1 | remaining: 1793s    
step 00033 (0.4%) | phase: prefix | loss: 3.258595 | gn: 0.25 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,900 | mfu: 36.2% | epoch: 1 | remaining: 1792s    
step 00034 (0.4%) | phase: prefix | loss: 3.204053 | gn: 0.21 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,529 | mfu: 34.1% | epoch: 1 | remaining: 1792s    
step 00035 (0.4%) | phase: prefix | loss: 3.158588 | gn: 0.18 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,914 | mfu: 33.9% | epoch: 1 | remaining: 1792s    
step 00036 (0.5%) | phase: prefix | loss: 3.111572 | gn: 0.19 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,335 | mfu: 30.4% | epoch: 1 | remaining: 1791s    
step 00037 (0.5%) | phase: prefix | loss: 3.068315 | gn: 0.14 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,842 | mfu: 33.9% | epoch: 1 | remaining: 1791s    
step 00038 (0.5%) | phase: prefix | loss: 3.030181 | gn: 0.22 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,923 | mfu: 34.4% | epoch: 1 | remaining: 1791s    
step 00039 (0.5%) | phase: prefix | loss: 2.996646 | gn: 0.32 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,421 | mfu: 35.5% | epoch: 1 | remaining: 1790s    
step 00040 (0.5%) | phase: prefix | loss: 2.970514 | gn: 0.39 | lrm: 1.00 | dt: 306ms | tok/sec: 1,712,293 | mfu: 35.9% | epoch: 1 | remaining: 1790s    
step 00041 (0.6%) | phase: prefix | loss: 2.943800 | gn: 0.31 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,716 | mfu: 35.5% | epoch: 1 | remaining: 1790s    
step 00042 (0.6%) | phase: prefix | loss: 2.918047 | gn: 0.23 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,259 | mfu: 34.4% | epoch: 1 | remaining: 1789s    
step 00043 (0.6%) | phase: prefix | loss: 2.893152 | gn: 0.49 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,472 | mfu: 31.3% | epoch: 1 | remaining: 1789s    
step 00044 (0.6%) | phase: prefix | loss: 2.875253 | gn: 0.70 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,131 | mfu: 34.5% | epoch: 1 | remaining: 1789s    
step 00045 (0.6%) | phase: prefix | loss: 2.860054 | gn: 0.41 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,963 | mfu: 29.0% | epoch: 1 | remaining: 1788s    
step 00046 (0.6%) | phase: prefix | loss: 2.837588 | gn: 0.36 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,594 | mfu: 33.8% | epoch: 1 | remaining: 1788s    
step 00047 (0.7%) | phase: prefix | loss: 2.815473 | gn: 0.31 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,619 | mfu: 31.4% | epoch: 1 | remaining: 1788s    
step 00048 (0.7%) | phase: prefix | loss: 2.801177 | gn: 0.21 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,424 | mfu: 31.1% | epoch: 1 | remaining: 1787s    
step 00049 (0.7%) | phase: prefix | loss: 2.780235 | gn: 0.27 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,475 | mfu: 34.4% | epoch: 1 | remaining: 1787s    
step 00050 (0.7%) | phase: prefix | loss: 2.761622 | gn: 0.28 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,112 | mfu: 34.2% | epoch: 1 | remaining: 1787s    
step 00051 (0.7%) | phase: prefix | loss: 2.747914 | gn: 0.37 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,355 | mfu: 33.7% | epoch: 1 | remaining: 1786s    
step 00052 (0.8%) | phase: prefix | loss: 2.729202 | gn: 0.38 | lrm: 1.00 | dt: 304ms | tok/sec: 1,724,307 | mfu: 36.2% | epoch: 1 | remaining: 1786s    
step 00053 (0.8%) | phase: prefix | loss: 2.715793 | gn: 0.27 | lrm: 1.00 | dt: 306ms | tok/sec: 1,710,639 | mfu: 35.9% | epoch: 1 | remaining: 1786s    
step 00054 (0.8%) | phase: prefix | loss: 2.705219 | gn: 0.19 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,204 | mfu: 35.2% | epoch: 1 | remaining: 1785s    
step 00055 (0.8%) | phase: prefix | loss: 2.688213 | gn: 0.29 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,985 | mfu: 34.7% | epoch: 1 | remaining: 1785s    
step 00056 (0.8%) | phase: prefix | loss: 2.675407 | gn: 0.47 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,977 | mfu: 32.8% | epoch: 1 | remaining: 1785s    
step 00057 (0.8%) | phase: prefix | loss: 2.668449 | gn: 0.54 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,672 | mfu: 34.4% | epoch: 1 | remaining: 1784s    
step 00058 (0.9%) | phase: prefix | loss: 2.653460 | gn: 0.41 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,389 | mfu: 33.8% | epoch: 1 | remaining: 1784s    
step 00059 (0.9%) | phase: prefix | loss: 2.641843 | gn: 0.25 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,560 | mfu: 33.2% | epoch: 1 | remaining: 1784s    
step 00060 (0.9%) | phase: prefix | loss: 2.631242 | gn: 0.20 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,250 | mfu: 34.5% | epoch: 1 | remaining: 1783s    
step 00061 (0.9%) | phase: prefix | loss: 2.619548 | gn: 0.19 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,149 | mfu: 33.5% | epoch: 1 | remaining: 1783s    
step 00062 (0.9%) | phase: prefix | loss: 2.613111 | gn: 0.19 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,245 | mfu: 33.5% | epoch: 1 | remaining: 1783s    
step 00063 (1.0%) | phase: prefix | loss: 2.600880 | gn: 0.24 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,777 | mfu: 34.7% | epoch: 1 | remaining: 1782s    
step 00064 (1.0%) | phase: prefix | loss: 2.592450 | gn: 0.28 | lrm: 1.00 | dt: 304ms | tok/sec: 1,723,146 | mfu: 36.2% | epoch: 1 | remaining: 1782s    
step 00065 (1.0%) | phase: prefix | loss: 2.578164 | gn: 0.25 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,427 | mfu: 35.6% | epoch: 1 | remaining: 1782s    
step 00066 (1.0%) | phase: prefix | loss: 2.569749 | gn: 0.25 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,969 | mfu: 34.9% | epoch: 1 | remaining: 1782s    
step 00067 (1.0%) | phase: prefix | loss: 2.560362 | gn: 0.33 | lrm: 1.00 | dt: 308ms | tok/sec: 1,699,640 | mfu: 35.7% | epoch: 1 | remaining: 1781s    
step 00068 (1.0%) | phase: prefix | loss: 2.554706 | gn: 0.40 | lrm: 1.00 | dt: 309ms | tok/sec: 1,697,745 | mfu: 35.6% | epoch: 1 | remaining: 1781s    
step 00069 (1.1%) | phase: prefix | loss: 2.550076 | gn: 0.37 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,888 | mfu: 34.6% | epoch: 1 | remaining: 1781s    
step 00070 (1.1%) | phase: prefix | loss: 2.540854 | gn: 0.38 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,362 | mfu: 34.8% | epoch: 1 | remaining: 1780s    
step 00071 (1.1%) | phase: prefix | loss: 2.532075 | gn: 0.43 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,712 | mfu: 34.0% | epoch: 1 | remaining: 1780s    
step 00072 (1.1%) | phase: prefix | loss: 2.519051 | gn: 0.44 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,238 | mfu: 34.5% | epoch: 1 | remaining: 1780s    
step 00073 (1.1%) | phase: prefix | loss: 2.506588 | gn: 0.33 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,241 | mfu: 35.5% | epoch: 1 | remaining: 1779s    
step 00074 (1.1%) | phase: prefix | loss: 2.497602 | gn: 0.24 | lrm: 1.00 | dt: 300ms | tok/sec: 1,745,469 | mfu: 36.6% | epoch: 1 | remaining: 1779s    
step 00075 (1.2%) | phase: prefix | loss: 2.492481 | gn: 0.19 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,839 | mfu: 35.2% | epoch: 1 | remaining: 1779s    
step 00076 (1.2%) | phase: prefix | loss: 2.483356 | gn: 0.26 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,519 | mfu: 32.4% | epoch: 1 | remaining: 1778s    
step 00077 (1.2%) | phase: prefix | loss: 2.474953 | gn: 0.29 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,716 | mfu: 34.0% | epoch: 1 | remaining: 1778s    
step 00078 (1.2%) | phase: prefix | loss: 2.461515 | gn: 0.29 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,420 | mfu: 35.3% | epoch: 1 | remaining: 1778s    
step 00079 (1.2%) | phase: prefix | loss: 2.449038 | gn: 0.32 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,107 | mfu: 34.3% | epoch: 1 | remaining: 1777s    
