W0327 00:15:28.934000 1153669 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0327 00:15:28.934000 1153669 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0327 00:15:28.934000 1153669 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0327 00:15:28.934000 1153669 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0327 00:15:28.934000 1153669 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 600s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8611ms | tok/sec: 60,886 | mfu: 1.3% | epoch: 1 | remaining: 600s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,218 | mfu: 31.8% | epoch: 1 | remaining: 600s    
step 00002 (0.0%) | phase: prefix | loss: 9.469369 | gn: 7.91 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,711 | mfu: 33.9% | epoch: 1 | remaining: 600s    
step 00003 (0.0%) | phase: prefix | loss: 8.879832 | gn: 1.47 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,661 | mfu: 29.1% | epoch: 1 | remaining: 600s    
step 00004 (0.0%) | phase: prefix | loss: 8.315905 | gn: 1.15 | lrm: 1.00 | dt: 416ms | tok/sec: 1,261,549 | mfu: 26.5% | epoch: 1 | remaining: 600s    
step 00005 (0.0%) | phase: prefix | loss: 7.886848 | gn: 1.22 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,750 | mfu: 28.9% | epoch: 1 | remaining: 600s    
step 00006 (0.0%) | phase: prefix | loss: 7.515493 | gn: 0.60 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,059 | mfu: 28.2% | epoch: 1 | remaining: 600s    
step 00007 (0.0%) | phase: prefix | loss: 7.184564 | gn: 0.56 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,236 | mfu: 31.8% | epoch: 1 | remaining: 600s    
step 00008 (0.0%) | phase: prefix | loss: 6.888919 | gn: 0.43 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,587 | mfu: 30.1% | epoch: 1 | remaining: 600s    
step 00009 (0.0%) | phase: prefix | loss: 6.621209 | gn: 0.33 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,703 | mfu: 30.8% | epoch: 1 | remaining: 600s    
step 00010 (0.0%) | phase: prefix | loss: 6.365449 | gn: 0.27 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,016 | mfu: 30.4% | epoch: 1 | remaining: 600s    
step 00011 (0.0%) | phase: prefix | loss: 6.138725 | gn: 0.26 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,040 | mfu: 30.9% | epoch: 1 | remaining: 600s    
step 00012 (0.1%) | phase: prefix | loss: 5.923777 | gn: 0.24 | lrm: 1.00 | dt: 361ms | tok/sec: 1,450,473 | mfu: 30.4% | epoch: 1 | remaining: 599s    
step 00013 (0.1%) | phase: prefix | loss: 5.723679 | gn: 0.24 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,275 | mfu: 29.3% | epoch: 1 | remaining: 599s    
step 00014 (0.2%) | phase: prefix | loss: 5.536399 | gn: 0.25 | lrm: 1.00 | dt: 383ms | tok/sec: 1,367,607 | mfu: 28.7% | epoch: 1 | remaining: 599s    
step 00015 (0.2%) | phase: prefix | loss: 5.352775 | gn: 0.32 | lrm: 1.00 | dt: 365ms | tok/sec: 1,435,291 | mfu: 30.1% | epoch: 1 | remaining: 598s    
step 00016 (0.3%) | phase: prefix | loss: 5.175841 | gn: 0.52 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,498 | mfu: 30.4% | epoch: 1 | remaining: 598s    
step 00017 (0.4%) | phase: prefix | loss: 5.001898 | gn: 0.45 | lrm: 1.00 | dt: 360ms | tok/sec: 1,457,852 | mfu: 30.6% | epoch: 1 | remaining: 597s    
step 00018 (0.4%) | phase: prefix | loss: 4.835544 | gn: 0.19 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,444 | mfu: 32.1% | epoch: 1 | remaining: 597s    
step 00019 (0.5%) | phase: prefix | loss: 4.675407 | gn: 0.33 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,967 | mfu: 30.2% | epoch: 1 | remaining: 597s    
step 00020 (0.5%) | phase: prefix | loss: 4.517670 | gn: 0.18 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,908 | mfu: 31.2% | epoch: 1 | remaining: 596s    
step 00021 (0.6%) | phase: prefix | loss: 4.367684 | gn: 0.21 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,553 | mfu: 32.3% | epoch: 1 | remaining: 596s    
step 00022 (0.7%) | phase: prefix | loss: 4.233970 | gn: 0.18 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,108 | mfu: 31.9% | epoch: 1 | remaining: 596s    
step 00023 (0.7%) | phase: prefix | loss: 4.107665 | gn: 0.20 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,572 | mfu: 31.3% | epoch: 1 | remaining: 595s    
step 00024 (0.8%) | phase: prefix | loss: 3.983237 | gn: 0.20 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,856 | mfu: 30.8% | epoch: 1 | remaining: 595s    
step 00025 (0.8%) | phase: prefix | loss: 3.864862 | gn: 0.17 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,895 | mfu: 33.2% | epoch: 1 | remaining: 595s    
step 00026 (0.9%) | phase: prefix | loss: 3.759925 | gn: 0.19 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,129 | mfu: 34.6% | epoch: 1 | remaining: 594s    
step 00027 (0.9%) | phase: prefix | loss: 3.655329 | gn: 0.34 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,381 | mfu: 31.9% | epoch: 1 | remaining: 594s    
step 00028 (1.0%) | phase: prefix | loss: 3.572493 | gn: 0.65 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,325 | mfu: 33.0% | epoch: 1 | remaining: 594s    
step 00029 (1.1%) | phase: prefix | loss: 3.494739 | gn: 0.55 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,640 | mfu: 31.3% | epoch: 1 | remaining: 593s    
step 00030 (1.1%) | phase: prefix | loss: 3.423564 | gn: 0.25 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,053 | mfu: 32.1% | epoch: 1 | remaining: 593s    
step 00031 (1.2%) | phase: prefix | loss: 3.358329 | gn: 0.37 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,213 | mfu: 32.9% | epoch: 1 | remaining: 593s    
step 00032 (1.2%) | phase: prefix | loss: 3.294783 | gn: 0.18 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,364 | mfu: 32.5% | epoch: 1 | remaining: 592s    
step 00033 (1.3%) | phase: prefix | loss: 3.240506 | gn: 0.34 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,462 | mfu: 34.1% | epoch: 1 | remaining: 592s    
step 00034 (1.3%) | phase: prefix | loss: 3.187285 | gn: 0.27 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,702 | mfu: 31.9% | epoch: 1 | remaining: 592s    
step 00035 (1.4%) | phase: prefix | loss: 3.143190 | gn: 0.26 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,841 | mfu: 31.9% | epoch: 1 | remaining: 591s    
step 00036 (1.5%) | phase: prefix | loss: 3.097461 | gn: 0.31 | lrm: 1.00 | dt: 387ms | tok/sec: 1,354,681 | mfu: 28.4% | epoch: 1 | remaining: 591s    
step 00037 (1.5%) | phase: prefix | loss: 3.056577 | gn: 0.35 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,321 | mfu: 30.4% | epoch: 1 | remaining: 591s    
step 00038 (1.6%) | phase: prefix | loss: 3.020699 | gn: 0.39 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,055 | mfu: 31.8% | epoch: 1 | remaining: 590s    
step 00039 (1.6%) | phase: prefix | loss: 2.988375 | gn: 0.34 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,661 | mfu: 32.4% | epoch: 1 | remaining: 590s    
step 00040 (1.7%) | phase: prefix | loss: 2.961606 | gn: 0.26 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,534 | mfu: 33.0% | epoch: 1 | remaining: 590s    
step 00041 (1.7%) | phase: prefix | loss: 2.934395 | gn: 0.25 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,510 | mfu: 31.6% | epoch: 1 | remaining: 589s    
step 00042 (1.8%) | phase: prefix | loss: 2.909498 | gn: 0.26 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,441 | mfu: 32.7% | epoch: 1 | remaining: 589s    
step 00043 (1.9%) | phase: prefix | loss: 2.883170 | gn: 0.31 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,746 | mfu: 29.1% | epoch: 1 | remaining: 588s    
step 00044 (1.9%) | phase: prefix | loss: 2.862195 | gn: 0.38 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,658 | mfu: 32.1% | epoch: 1 | remaining: 588s    
step 00045 (2.0%) | phase: prefix | loss: 2.846861 | gn: 0.37 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,299 | mfu: 28.1% | epoch: 1 | remaining: 588s    
step 00046 (2.0%) | phase: prefix | loss: 2.824940 | gn: 0.35 | lrm: 1.00 | dt: 350ms | tok/sec: 1,498,078 | mfu: 31.4% | epoch: 1 | remaining: 587s    
step 00047 (2.1%) | phase: prefix | loss: 2.805370 | gn: 0.44 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,553 | mfu: 30.3% | epoch: 1 | remaining: 587s    
step 00048 (2.2%) | phase: prefix | loss: 2.793980 | gn: 0.40 | lrm: 1.00 | dt: 364ms | tok/sec: 1,438,513 | mfu: 30.2% | epoch: 1 | remaining: 587s    
step 00049 (2.2%) | phase: prefix | loss: 2.773820 | gn: 0.27 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,942 | mfu: 32.8% | epoch: 1 | remaining: 586s    
step 00050 (2.3%) | phase: prefix | loss: 2.755565 | gn: 0.20 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,126 | mfu: 32.6% | epoch: 1 | remaining: 586s    
step 00051 (2.3%) | phase: prefix | loss: 2.741600 | gn: 0.27 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,287 | mfu: 31.6% | epoch: 1 | remaining: 586s    
step 00052 (2.4%) | phase: prefix | loss: 2.723602 | gn: 0.42 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,752 | mfu: 34.1% | epoch: 1 | remaining: 585s    
step 00053 (2.5%) | phase: prefix | loss: 2.712867 | gn: 0.53 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,528 | mfu: 34.1% | epoch: 1 | remaining: 585s    
step 00054 (2.5%) | phase: prefix | loss: 2.705066 | gn: 0.54 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,136 | mfu: 32.9% | epoch: 1 | remaining: 585s    
step 00055 (2.6%) | phase: prefix | loss: 2.689309 | gn: 0.35 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,710 | mfu: 32.5% | epoch: 1 | remaining: 584s    
step 00056 (2.6%) | phase: prefix | loss: 2.674527 | gn: 0.23 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,859 | mfu: 32.2% | epoch: 1 | remaining: 584s    
step 00057 (2.7%) | phase: prefix | loss: 2.665369 | gn: 0.32 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,320 | mfu: 33.7% | epoch: 1 | remaining: 584s    
step 00058 (2.7%) | phase: prefix | loss: 2.649867 | gn: 0.33 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,590 | mfu: 33.7% | epoch: 1 | remaining: 583s    
step 00059 (2.8%) | phase: prefix | loss: 2.637710 | gn: 0.22 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,491 | mfu: 33.7% | epoch: 1 | remaining: 583s    
step 00060 (2.8%) | phase: prefix | loss: 2.628540 | gn: 0.21 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,917 | mfu: 34.6% | epoch: 1 | remaining: 583s    
step 00061 (2.9%) | phase: prefix | loss: 2.617657 | gn: 0.28 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,310 | mfu: 34.3% | epoch: 1 | remaining: 582s    
step 00062 (2.9%) | phase: prefix | loss: 2.612385 | gn: 0.34 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,892 | mfu: 33.4% | epoch: 1 | remaining: 582s    
step 00063 (3.0%) | phase: prefix | loss: 2.600935 | gn: 0.39 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,186 | mfu: 32.3% | epoch: 1 | remaining: 582s    
step 00064 (3.1%) | phase: prefix | loss: 2.592482 | gn: 0.41 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,225 | mfu: 33.7% | epoch: 1 | remaining: 581s    
step 00065 (3.1%) | phase: prefix | loss: 2.578121 | gn: 0.32 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,034 | mfu: 33.4% | epoch: 1 | remaining: 581s    
step 00066 (3.2%) | phase: prefix | loss: 2.569145 | gn: 0.25 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,687 | mfu: 31.9% | epoch: 1 | remaining: 581s    
step 00067 (3.2%) | phase: prefix | loss: 2.558937 | gn: 0.23 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,670 | mfu: 31.5% | epoch: 1 | remaining: 580s    
step 00068 (3.3%) | phase: prefix | loss: 2.550020 | gn: 0.23 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,541 | mfu: 32.9% | epoch: 1 | remaining: 580s    
step 00069 (3.3%) | phase: prefix | loss: 2.544520 | gn: 0.24 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,897 | mfu: 32.0% | epoch: 1 | remaining: 580s    
step 00070 (3.4%) | phase: prefix | loss: 2.533789 | gn: 0.28 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,822 | mfu: 31.4% | epoch: 1 | remaining: 579s    
step 00071 (3.5%) | phase: prefix | loss: 2.524144 | gn: 0.29 | lrm: 1.00 | dt: 355ms | tok/sec: 1,476,128 | mfu: 31.0% | epoch: 1 | remaining: 579s    
step 00072 (3.5%) | phase: prefix | loss: 2.510498 | gn: 0.25 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,207 | mfu: 30.6% | epoch: 1 | remaining: 579s    
step 00073 (3.6%) | phase: prefix | loss: 2.498565 | gn: 0.23 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,052 | mfu: 33.0% | epoch: 1 | remaining: 578s    
step 00074 (3.6%) | phase: prefix | loss: 2.489910 | gn: 0.24 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,095 | mfu: 32.8% | epoch: 1 | remaining: 578s    
step 00075 (3.7%) | phase: prefix | loss: 2.486287 | gn: 0.31 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,854 | mfu: 32.3% | epoch: 1 | remaining: 578s    
step 00076 (3.7%) | phase: prefix | loss: 2.479168 | gn: 0.40 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,161 | mfu: 31.2% | epoch: 1 | remaining: 577s    
step 00077 (3.8%) | phase: prefix | loss: 2.473846 | gn: 0.49 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,103 | mfu: 32.6% | epoch: 1 | remaining: 577s    
step 00078 (3.9%) | phase: prefix | loss: 2.465196 | gn: 0.59 | lrm: 1.00 | dt: 352ms | tok/sec: 1,487,714 | mfu: 31.2% | epoch: 1 | remaining: 577s    
step 00079 (3.9%) | phase: prefix | loss: 2.455923 | gn: 0.51 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,681 | mfu: 31.9% | epoch: 1 | remaining: 576s    
