W0326 21:58:08.935000 161374 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 21:58:08.935000 161374 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 21:58:08.935000 161374 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 21:58:08.935000 161374 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 21:58:08.935000 161374 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8926ms | tok/sec: 58,739 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,886 | mfu: 27.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | phase: prefix | loss: 9.469365 | gn: 7.91 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,975 | mfu: 31.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | phase: prefix | loss: 8.879834 | gn: 1.47 | lrm: 1.00 | dt: 413ms | tok/sec: 1,270,287 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | phase: prefix | loss: 8.315524 | gn: 1.15 | lrm: 1.00 | dt: 435ms | tok/sec: 1,206,631 | mfu: 25.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | phase: prefix | loss: 7.887157 | gn: 1.23 | lrm: 1.00 | dt: 407ms | tok/sec: 1,289,186 | mfu: 27.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | phase: prefix | loss: 7.516605 | gn: 0.60 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,395 | mfu: 28.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | phase: prefix | loss: 7.185524 | gn: 0.57 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,355 | mfu: 29.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | phase: prefix | loss: 6.889855 | gn: 0.43 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,712 | mfu: 28.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | phase: prefix | loss: 6.623270 | gn: 0.33 | lrm: 1.00 | dt: 400ms | tok/sec: 1,309,427 | mfu: 27.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | phase: prefix | loss: 6.368838 | gn: 0.28 | lrm: 1.00 | dt: 405ms | tok/sec: 1,295,739 | mfu: 27.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | phase: prefix | loss: 6.143074 | gn: 0.26 | lrm: 1.00 | dt: 391ms | tok/sec: 1,342,382 | mfu: 28.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | phase: prefix | loss: 5.929183 | gn: 0.24 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,131 | mfu: 26.7% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | phase: prefix | loss: 5.730705 | gn: 0.25 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,942 | mfu: 27.9% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | phase: prefix | loss: 5.545382 | gn: 0.26 | lrm: 1.00 | dt: 410ms | tok/sec: 1,277,591 | mfu: 26.8% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | phase: prefix | loss: 5.364043 | gn: 0.33 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,458 | mfu: 29.3% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | phase: prefix | loss: 5.188937 | gn: 0.53 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,243 | mfu: 29.3% | epoch: 1 | remaining: 298s    
step 00017 (0.8%) | phase: prefix | loss: 5.016298 | gn: 0.46 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,705 | mfu: 29.4% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | phase: prefix | loss: 4.851200 | gn: 0.21 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,929 | mfu: 30.3% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | phase: prefix | loss: 4.691775 | gn: 0.31 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,052 | mfu: 28.8% | epoch: 1 | remaining: 297s    
step 00020 (1.2%) | phase: prefix | loss: 4.534548 | gn: 0.17 | lrm: 1.00 | dt: 369ms | tok/sec: 1,421,176 | mfu: 29.8% | epoch: 1 | remaining: 296s    
step 00021 (1.3%) | phase: prefix | loss: 4.384502 | gn: 0.20 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,726 | mfu: 31.4% | epoch: 1 | remaining: 296s    
step 00022 (1.4%) | phase: prefix | loss: 4.250793 | gn: 0.18 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,541 | mfu: 31.0% | epoch: 1 | remaining: 295s    
step 00023 (1.5%) | phase: prefix | loss: 4.124535 | gn: 0.20 | lrm: 1.00 | dt: 381ms | tok/sec: 1,374,487 | mfu: 28.8% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | phase: prefix | loss: 3.999391 | gn: 0.19 | lrm: 1.00 | dt: 410ms | tok/sec: 1,279,734 | mfu: 26.9% | epoch: 1 | remaining: 295s    
step 00025 (1.8%) | phase: prefix | loss: 3.880149 | gn: 0.18 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,943 | mfu: 29.7% | epoch: 1 | remaining: 294s    
step 00026 (1.9%) | phase: prefix | loss: 3.775332 | gn: 0.26 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,217 | mfu: 31.3% | epoch: 1 | remaining: 294s    
step 00027 (2.0%) | phase: prefix | loss: 3.671867 | gn: 0.42 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,598 | mfu: 28.6% | epoch: 1 | remaining: 294s    
step 00028 (2.1%) | phase: prefix | loss: 3.586911 | gn: 0.55 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,821 | mfu: 29.5% | epoch: 1 | remaining: 293s    
step 00029 (2.3%) | phase: prefix | loss: 3.504885 | gn: 0.35 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,685 | mfu: 27.8% | epoch: 1 | remaining: 293s    
step 00030 (2.4%) | phase: prefix | loss: 3.432097 | gn: 0.22 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,741 | mfu: 28.8% | epoch: 1 | remaining: 292s    
step 00031 (2.5%) | phase: prefix | loss: 3.365490 | gn: 0.34 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,241 | mfu: 28.8% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | phase: prefix | loss: 3.301829 | gn: 0.24 | lrm: 1.00 | dt: 359ms | tok/sec: 1,462,123 | mfu: 30.7% | epoch: 1 | remaining: 292s    
step 00033 (2.8%) | phase: prefix | loss: 3.246475 | gn: 0.32 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,584 | mfu: 31.4% | epoch: 1 | remaining: 291s    
step 00034 (2.9%) | phase: prefix | loss: 3.194571 | gn: 0.47 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,220 | mfu: 29.5% | epoch: 1 | remaining: 291s    
step 00035 (3.0%) | phase: prefix | loss: 3.151374 | gn: 0.40 | lrm: 1.00 | dt: 369ms | tok/sec: 1,422,588 | mfu: 29.8% | epoch: 1 | remaining: 291s    
step 00036 (3.1%) | phase: prefix | loss: 3.105842 | gn: 0.30 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,776 | mfu: 27.4% | epoch: 1 | remaining: 290s    
step 00037 (3.3%) | phase: prefix | loss: 3.065268 | gn: 0.41 | lrm: 1.00 | dt: 381ms | tok/sec: 1,376,175 | mfu: 28.9% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | phase: prefix | loss: 3.029672 | gn: 0.38 | lrm: 1.00 | dt: 358ms | tok/sec: 1,462,682 | mfu: 30.7% | epoch: 1 | remaining: 289s    
step 00039 (3.5%) | phase: prefix | loss: 2.997199 | gn: 0.32 | lrm: 1.00 | dt: 363ms | tok/sec: 1,442,656 | mfu: 30.3% | epoch: 1 | remaining: 289s    
step 00040 (3.6%) | phase: prefix | loss: 2.971577 | gn: 0.35 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,038 | mfu: 30.5% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | phase: prefix | loss: 2.945246 | gn: 0.31 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,638 | mfu: 29.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | phase: prefix | loss: 2.920793 | gn: 0.26 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,370 | mfu: 28.1% | epoch: 1 | remaining: 288s    
step 00043 (4.0%) | phase: prefix | loss: 2.893127 | gn: 0.21 | lrm: 1.00 | dt: 418ms | tok/sec: 1,253,212 | mfu: 26.3% | epoch: 1 | remaining: 288s    
step 00044 (4.2%) | phase: prefix | loss: 2.869717 | gn: 0.18 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,161 | mfu: 30.0% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | phase: prefix | loss: 2.853068 | gn: 0.20 | lrm: 1.00 | dt: 418ms | tok/sec: 1,254,806 | mfu: 26.3% | epoch: 1 | remaining: 287s    
step 00046 (4.4%) | phase: prefix | loss: 2.830548 | gn: 0.34 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,274 | mfu: 30.9% | epoch: 1 | remaining: 286s    
step 00047 (4.5%) | phase: prefix | loss: 2.812110 | gn: 0.71 | lrm: 1.00 | dt: 381ms | tok/sec: 1,374,401 | mfu: 28.8% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | phase: prefix | loss: 2.807473 | gn: 0.85 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,598 | mfu: 28.9% | epoch: 1 | remaining: 286s    
step 00049 (4.8%) | phase: prefix | loss: 2.787925 | gn: 0.29 | lrm: 1.00 | dt: 369ms | tok/sec: 1,420,426 | mfu: 29.8% | epoch: 1 | remaining: 285s    
step 00050 (4.9%) | phase: prefix | loss: 2.771225 | gn: 0.40 | lrm: 1.00 | dt: 374ms | tok/sec: 1,403,199 | mfu: 29.4% | epoch: 1 | remaining: 285s    
step 00051 (5.0%) | phase: prefix | loss: 2.756943 | gn: 0.25 | lrm: 1.00 | dt: 387ms | tok/sec: 1,354,112 | mfu: 28.4% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | phase: prefix | loss: 2.739447 | gn: 0.26 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,781 | mfu: 30.3% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | phase: prefix | loss: 2.727587 | gn: 0.25 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,487 | mfu: 30.8% | epoch: 1 | remaining: 284s    
step 00054 (5.4%) | phase: prefix | loss: 2.716624 | gn: 0.24 | lrm: 1.00 | dt: 371ms | tok/sec: 1,412,105 | mfu: 29.6% | epoch: 1 | remaining: 283s    
step 00055 (5.5%) | phase: prefix | loss: 2.699939 | gn: 0.28 | lrm: 1.00 | dt: 377ms | tok/sec: 1,389,079 | mfu: 29.1% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | phase: prefix | loss: 2.685595 | gn: 0.29 | lrm: 1.00 | dt: 384ms | tok/sec: 1,364,125 | mfu: 28.6% | epoch: 1 | remaining: 283s    
step 00057 (5.8%) | phase: prefix | loss: 2.675729 | gn: 0.23 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,838 | mfu: 29.6% | epoch: 1 | remaining: 282s    
step 00058 (5.9%) | phase: prefix | loss: 2.658700 | gn: 0.21 | lrm: 1.00 | dt: 387ms | tok/sec: 1,356,404 | mfu: 28.5% | epoch: 1 | remaining: 282s    
step 00059 (6.0%) | phase: prefix | loss: 2.646577 | gn: 0.26 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,341 | mfu: 29.0% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | phase: prefix | loss: 2.637928 | gn: 0.26 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,848 | mfu: 31.2% | epoch: 1 | remaining: 281s    
step 00061 (6.3%) | phase: prefix | loss: 2.628222 | gn: 0.31 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,380 | mfu: 29.4% | epoch: 1 | remaining: 281s    
step 00062 (6.4%) | phase: prefix | loss: 2.622731 | gn: 0.38 | lrm: 1.00 | dt: 372ms | tok/sec: 1,409,428 | mfu: 29.6% | epoch: 1 | remaining: 280s    
step 00063 (6.5%) | phase: prefix | loss: 2.610305 | gn: 0.36 | lrm: 1.00 | dt: 363ms | tok/sec: 1,442,803 | mfu: 30.3% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | phase: prefix | loss: 2.599774 | gn: 0.30 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,951 | mfu: 29.9% | epoch: 1 | remaining: 280s    
step 00065 (6.8%) | phase: prefix | loss: 2.583467 | gn: 0.23 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,268 | mfu: 30.3% | epoch: 1 | remaining: 279s    
step 00066 (6.9%) | phase: prefix | loss: 2.573535 | gn: 0.22 | lrm: 1.00 | dt: 366ms | tok/sec: 1,430,629 | mfu: 30.0% | epoch: 1 | remaining: 279s    
step 00067 (7.0%) | phase: prefix | loss: 2.563718 | gn: 0.38 | lrm: 1.00 | dt: 382ms | tok/sec: 1,371,158 | mfu: 28.8% | epoch: 1 | remaining: 279s    
step 00068 (7.1%) | phase: prefix | loss: 2.558845 | gn: 0.57 | lrm: 1.00 | dt: 366ms | tok/sec: 1,433,217 | mfu: 30.1% | epoch: 1 | remaining: 278s    
step 00069 (7.3%) | phase: prefix | loss: 2.557092 | gn: 0.51 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,710 | mfu: 30.3% | epoch: 1 | remaining: 278s    
step 00070 (7.4%) | phase: prefix | loss: 2.549489 | gn: 0.34 | lrm: 1.00 | dt: 389ms | tok/sec: 1,348,675 | mfu: 28.3% | epoch: 1 | remaining: 277s    
step 00071 (7.5%) | phase: prefix | loss: 2.540620 | gn: 0.24 | lrm: 1.00 | dt: 384ms | tok/sec: 1,364,201 | mfu: 28.6% | epoch: 1 | remaining: 277s    
step 00072 (7.6%) | phase: prefix | loss: 2.526471 | gn: 0.18 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,536 | mfu: 29.1% | epoch: 1 | remaining: 277s    
step 00073 (7.8%) | phase: prefix | loss: 2.512138 | gn: 0.14 | lrm: 1.00 | dt: 373ms | tok/sec: 1,407,435 | mfu: 29.5% | epoch: 1 | remaining: 276s    
step 00074 (7.9%) | phase: prefix | loss: 2.502861 | gn: 0.15 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,432 | mfu: 31.4% | epoch: 1 | remaining: 276s    
step 00075 (8.0%) | phase: prefix | loss: 2.497746 | gn: 0.16 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,517 | mfu: 29.9% | epoch: 1 | remaining: 276s    
step 00076 (8.1%) | phase: prefix | loss: 2.488387 | gn: 0.21 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,395 | mfu: 28.0% | epoch: 1 | remaining: 275s    
step 00077 (8.3%) | phase: prefix | loss: 2.479787 | gn: 0.25 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,135 | mfu: 29.5% | epoch: 1 | remaining: 275s    
step 00078 (8.4%) | phase: prefix | loss: 2.465870 | gn: 0.21 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,018 | mfu: 30.3% | epoch: 1 | remaining: 274s    
step 00079 (8.5%) | phase: prefix | loss: 2.453269 | gn: 0.25 | lrm: 1.00 | dt: 373ms | tok/sec: 1,404,862 | mfu: 29.5% | epoch: 1 | remaining: 274s    
