W0327 00:55:02.057000 1456491 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0327 00:55:02.057000 1456491 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0327 00:55:02.057000 1456491 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0327 00:55:02.057000 1456491 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0327 00:55:02.057000 1456491 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 1500s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8122ms | tok/sec: 64,550 | mfu: 1.4% | epoch: 1 | remaining: 1500s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,356 | mfu: 33.1% | epoch: 1 | remaining: 1500s    
step 00002 (0.0%) | phase: prefix | loss: 9.469369 | gn: 7.91 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,323 | mfu: 33.7% | epoch: 1 | remaining: 1500s    
step 00003 (0.0%) | phase: prefix | loss: 8.879837 | gn: 1.47 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,786 | mfu: 30.1% | epoch: 1 | remaining: 1500s    
step 00004 (0.0%) | phase: prefix | loss: 8.315754 | gn: 1.15 | lrm: 1.00 | dt: 384ms | tok/sec: 1,364,789 | mfu: 28.6% | epoch: 1 | remaining: 1500s    
step 00005 (0.0%) | phase: prefix | loss: 7.887442 | gn: 1.22 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,559 | mfu: 32.8% | epoch: 1 | remaining: 1500s    
step 00006 (0.0%) | phase: prefix | loss: 7.516459 | gn: 0.61 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,382 | mfu: 30.5% | epoch: 1 | remaining: 1500s    
step 00007 (0.0%) | phase: prefix | loss: 7.185570 | gn: 0.57 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,572 | mfu: 32.7% | epoch: 1 | remaining: 1500s    
step 00008 (0.0%) | phase: prefix | loss: 6.889764 | gn: 0.43 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,099 | mfu: 32.0% | epoch: 1 | remaining: 1500s    
step 00009 (0.0%) | phase: prefix | loss: 6.622517 | gn: 0.33 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,082 | mfu: 31.2% | epoch: 1 | remaining: 1500s    
step 00010 (0.0%) | phase: prefix | loss: 6.366739 | gn: 0.27 | lrm: 1.00 | dt: 383ms | tok/sec: 1,368,312 | mfu: 28.7% | epoch: 1 | remaining: 1500s    
step 00011 (0.0%) | phase: prefix | loss: 6.140749 | gn: 0.26 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,254 | mfu: 33.0% | epoch: 1 | remaining: 1500s    
step 00012 (0.0%) | phase: prefix | loss: 5.925900 | gn: 0.24 | lrm: 1.00 | dt: 351ms | tok/sec: 1,494,936 | mfu: 31.4% | epoch: 1 | remaining: 1499s    
step 00013 (0.0%) | phase: prefix | loss: 5.726249 | gn: 0.24 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,842 | mfu: 31.6% | epoch: 1 | remaining: 1499s    
step 00014 (0.1%) | phase: prefix | loss: 5.539328 | gn: 0.24 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,171 | mfu: 29.3% | epoch: 1 | remaining: 1499s    
step 00015 (0.1%) | phase: prefix | loss: 5.355168 | gn: 0.27 | lrm: 1.00 | dt: 358ms | tok/sec: 1,462,522 | mfu: 30.7% | epoch: 1 | remaining: 1498s    
step 00016 (0.1%) | phase: prefix | loss: 5.179889 | gn: 0.50 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,795 | mfu: 31.6% | epoch: 1 | remaining: 1498s    
step 00017 (0.1%) | phase: prefix | loss: 5.013631 | gn: 0.58 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,121 | mfu: 31.6% | epoch: 1 | remaining: 1498s    
step 00018 (0.2%) | phase: prefix | loss: 4.848756 | gn: 0.22 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,711 | mfu: 31.2% | epoch: 1 | remaining: 1497s    
step 00019 (0.2%) | phase: prefix | loss: 4.691327 | gn: 0.38 | lrm: 1.00 | dt: 351ms | tok/sec: 1,491,647 | mfu: 31.3% | epoch: 1 | remaining: 1497s    
step 00020 (0.2%) | phase: prefix | loss: 4.534829 | gn: 0.24 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,051 | mfu: 32.1% | epoch: 1 | remaining: 1496s    
step 00021 (0.2%) | phase: prefix | loss: 4.385330 | gn: 0.18 | lrm: 1.00 | dt: 355ms | tok/sec: 1,476,635 | mfu: 31.0% | epoch: 1 | remaining: 1496s    
step 00022 (0.3%) | phase: prefix | loss: 4.251154 | gn: 0.16 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,673 | mfu: 31.8% | epoch: 1 | remaining: 1496s    
step 00023 (0.3%) | phase: prefix | loss: 4.124376 | gn: 0.14 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,538 | mfu: 31.3% | epoch: 1 | remaining: 1495s    
step 00024 (0.3%) | phase: prefix | loss: 3.998347 | gn: 0.14 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,704 | mfu: 31.6% | epoch: 1 | remaining: 1495s    
step 00025 (0.3%) | phase: prefix | loss: 3.879048 | gn: 0.17 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,299 | mfu: 33.6% | epoch: 1 | remaining: 1495s    
step 00026 (0.3%) | phase: prefix | loss: 3.774086 | gn: 0.18 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,489 | mfu: 34.9% | epoch: 1 | remaining: 1494s    
step 00027 (0.4%) | phase: prefix | loss: 3.668646 | gn: 0.25 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,085 | mfu: 32.3% | epoch: 1 | remaining: 1494s    
step 00028 (0.4%) | phase: prefix | loss: 3.581903 | gn: 0.35 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,822 | mfu: 34.9% | epoch: 1 | remaining: 1494s    
step 00029 (0.4%) | phase: prefix | loss: 3.499792 | gn: 0.38 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,980 | mfu: 31.8% | epoch: 1 | remaining: 1493s    
step 00030 (0.4%) | phase: prefix | loss: 3.427614 | gn: 0.35 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,076 | mfu: 32.5% | epoch: 1 | remaining: 1493s    
step 00031 (0.5%) | phase: prefix | loss: 3.362649 | gn: 0.46 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,626 | mfu: 33.4% | epoch: 1 | remaining: 1493s    
step 00032 (0.5%) | phase: prefix | loss: 3.301035 | gn: 0.55 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,751 | mfu: 33.0% | epoch: 1 | remaining: 1492s    
step 00033 (0.5%) | phase: prefix | loss: 3.247435 | gn: 0.50 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,717 | mfu: 33.7% | epoch: 1 | remaining: 1492s    
step 00034 (0.5%) | phase: prefix | loss: 3.195129 | gn: 0.38 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,421 | mfu: 33.7% | epoch: 1 | remaining: 1492s    
step 00035 (0.5%) | phase: prefix | loss: 3.151353 | gn: 0.32 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,591 | mfu: 31.9% | epoch: 1 | remaining: 1491s    
step 00036 (0.6%) | phase: prefix | loss: 3.105876 | gn: 0.26 | lrm: 1.00 | dt: 370ms | tok/sec: 1,416,800 | mfu: 29.7% | epoch: 1 | remaining: 1491s    
step 00037 (0.6%) | phase: prefix | loss: 3.063532 | gn: 0.14 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,481 | mfu: 32.6% | epoch: 1 | remaining: 1491s    
step 00038 (0.6%) | phase: prefix | loss: 3.025999 | gn: 0.17 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,888 | mfu: 33.1% | epoch: 1 | remaining: 1490s    
step 00039 (0.6%) | phase: prefix | loss: 2.991952 | gn: 0.16 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,471 | mfu: 32.9% | epoch: 1 | remaining: 1490s    
step 00040 (0.7%) | phase: prefix | loss: 2.964391 | gn: 0.18 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,521 | mfu: 32.5% | epoch: 1 | remaining: 1490s    
step 00041 (0.7%) | phase: prefix | loss: 2.937331 | gn: 0.33 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,729 | mfu: 31.7% | epoch: 1 | remaining: 1489s    
step 00042 (0.7%) | phase: prefix | loss: 2.915299 | gn: 0.59 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,409 | mfu: 30.6% | epoch: 1 | remaining: 1489s    
step 00043 (0.7%) | phase: prefix | loss: 2.893516 | gn: 0.69 | lrm: 1.00 | dt: 366ms | tok/sec: 1,430,930 | mfu: 30.0% | epoch: 1 | remaining: 1489s    
step 00044 (0.8%) | phase: prefix | loss: 2.873192 | gn: 0.56 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,300 | mfu: 32.4% | epoch: 1 | remaining: 1488s    
step 00045 (0.8%) | phase: prefix | loss: 2.859695 | gn: 0.60 | lrm: 1.00 | dt: 377ms | tok/sec: 1,389,155 | mfu: 29.1% | epoch: 1 | remaining: 1488s    
step 00046 (0.8%) | phase: prefix | loss: 2.836969 | gn: 0.31 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,635 | mfu: 34.9% | epoch: 1 | remaining: 1488s    
step 00047 (0.8%) | phase: prefix | loss: 2.815105 | gn: 0.28 | lrm: 1.00 | dt: 360ms | tok/sec: 1,454,622 | mfu: 30.5% | epoch: 1 | remaining: 1487s    
step 00048 (0.8%) | phase: prefix | loss: 2.801025 | gn: 0.20 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,388 | mfu: 31.7% | epoch: 1 | remaining: 1487s    
step 00049 (0.9%) | phase: prefix | loss: 2.780911 | gn: 0.30 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,465 | mfu: 33.3% | epoch: 1 | remaining: 1487s    
step 00050 (0.9%) | phase: prefix | loss: 2.762728 | gn: 0.29 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,095 | mfu: 31.6% | epoch: 1 | remaining: 1486s    
step 00051 (0.9%) | phase: prefix | loss: 2.748513 | gn: 0.31 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,074 | mfu: 31.6% | epoch: 1 | remaining: 1486s    
step 00052 (0.9%) | phase: prefix | loss: 2.728757 | gn: 0.23 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,404 | mfu: 34.1% | epoch: 1 | remaining: 1486s    
step 00053 (1.0%) | phase: prefix | loss: 2.715068 | gn: 0.15 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,730 | mfu: 34.3% | epoch: 1 | remaining: 1485s    
step 00054 (1.0%) | phase: prefix | loss: 2.704130 | gn: 0.22 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,984 | mfu: 34.7% | epoch: 1 | remaining: 1485s    
step 00055 (1.0%) | phase: prefix | loss: 2.688554 | gn: 0.29 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,353 | mfu: 32.3% | epoch: 1 | remaining: 1485s    
step 00056 (1.0%) | phase: prefix | loss: 2.674050 | gn: 0.24 | lrm: 1.00 | dt: 356ms | tok/sec: 1,473,708 | mfu: 30.9% | epoch: 1 | remaining: 1484s    
step 00057 (1.1%) | phase: prefix | loss: 2.663975 | gn: 0.22 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,458 | mfu: 31.7% | epoch: 1 | remaining: 1484s    
step 00058 (1.1%) | phase: prefix | loss: 2.647013 | gn: 0.29 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,879 | mfu: 32.9% | epoch: 1 | remaining: 1484s    
step 00059 (1.1%) | phase: prefix | loss: 2.634463 | gn: 0.35 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,501 | mfu: 34.4% | epoch: 1 | remaining: 1483s    
step 00060 (1.1%) | phase: prefix | loss: 2.626148 | gn: 0.55 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,127 | mfu: 35.5% | epoch: 1 | remaining: 1483s    
step 00061 (1.1%) | phase: prefix | loss: 2.619856 | gn: 0.71 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,897 | mfu: 34.2% | epoch: 1 | remaining: 1483s    
step 00062 (1.2%) | phase: prefix | loss: 2.618261 | gn: 0.64 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,803 | mfu: 33.9% | epoch: 1 | remaining: 1482s    
step 00063 (1.2%) | phase: prefix | loss: 2.608024 | gn: 0.29 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,617 | mfu: 33.9% | epoch: 1 | remaining: 1482s    
step 00064 (1.2%) | phase: prefix | loss: 2.598464 | gn: 0.25 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,363 | mfu: 34.6% | epoch: 1 | remaining: 1482s    
step 00065 (1.2%) | phase: prefix | loss: 2.582831 | gn: 0.19 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,829 | mfu: 33.0% | epoch: 1 | remaining: 1481s    
step 00066 (1.2%) | phase: prefix | loss: 2.573607 | gn: 0.17 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,941 | mfu: 33.5% | epoch: 1 | remaining: 1481s    
step 00067 (1.3%) | phase: prefix | loss: 2.561875 | gn: 0.13 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,499 | mfu: 33.2% | epoch: 1 | remaining: 1481s    
step 00068 (1.3%) | phase: prefix | loss: 2.552456 | gn: 0.13 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,398 | mfu: 33.3% | epoch: 1 | remaining: 1480s    
step 00069 (1.3%) | phase: prefix | loss: 2.545820 | gn: 0.14 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,249 | mfu: 33.6% | epoch: 1 | remaining: 1480s    
step 00070 (1.3%) | phase: prefix | loss: 2.534812 | gn: 0.19 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,012 | mfu: 33.2% | epoch: 1 | remaining: 1480s    
step 00071 (1.4%) | phase: prefix | loss: 2.526706 | gn: 0.24 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,299 | mfu: 33.0% | epoch: 1 | remaining: 1479s    
step 00072 (1.4%) | phase: prefix | loss: 2.514173 | gn: 0.27 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,971 | mfu: 32.1% | epoch: 1 | remaining: 1479s    
step 00073 (1.4%) | phase: prefix | loss: 2.501611 | gn: 0.31 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,728 | mfu: 33.5% | epoch: 1 | remaining: 1479s    
step 00074 (1.4%) | phase: prefix | loss: 2.493289 | gn: 0.37 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,596 | mfu: 33.4% | epoch: 1 | remaining: 1478s    
step 00075 (1.4%) | phase: prefix | loss: 2.490442 | gn: 0.45 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,148 | mfu: 31.6% | epoch: 1 | remaining: 1478s    
step 00076 (1.5%) | phase: prefix | loss: 2.484474 | gn: 0.44 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,830 | mfu: 31.2% | epoch: 1 | remaining: 1478s    
step 00077 (1.5%) | phase: prefix | loss: 2.478939 | gn: 0.40 | lrm: 1.00 | dt: 334ms | tok/sec: 1,572,004 | mfu: 33.0% | epoch: 1 | remaining: 1477s    
step 00078 (1.5%) | phase: prefix | loss: 2.468474 | gn: 0.36 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,810 | mfu: 32.5% | epoch: 1 | remaining: 1477s    
step 00079 (1.5%) | phase: prefix | loss: 2.455752 | gn: 0.20 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,889 | mfu: 31.7% | epoch: 1 | remaining: 1477s    
