W0331 00:26:12.641000 1443572 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0331 00:26:12.641000 1443572 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0331 00:26:12.641000 1443572 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0331 00:26:12.641000 1443572 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0331 00:26:12.641000 1443572 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 6000s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8546ms | tok/sec: 61,347 | mfu: 1.3% | epoch: 1 | remaining: 6000s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,497 | mfu: 32.5% | epoch: 1 | remaining: 6000s    
step 00002 (0.0%) | phase: prefix | loss: 9.469355 | gn: 7.91 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,303 | mfu: 34.7% | epoch: 1 | remaining: 6000s    
step 00003 (0.0%) | phase: prefix | loss: 8.879831 | gn: 1.47 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,505 | mfu: 29.5% | epoch: 1 | remaining: 6000s    
step 00004 (0.0%) | phase: prefix | loss: 8.316261 | gn: 1.15 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,024 | mfu: 29.0% | epoch: 1 | remaining: 6000s    
step 00005 (0.0%) | phase: prefix | loss: 7.887017 | gn: 1.22 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,370 | mfu: 30.5% | epoch: 1 | remaining: 6000s    
step 00006 (0.0%) | phase: prefix | loss: 7.515329 | gn: 0.60 | lrm: 1.00 | dt: 357ms | tok/sec: 1,466,851 | mfu: 30.8% | epoch: 1 | remaining: 6000s    
step 00007 (0.0%) | phase: prefix | loss: 7.184518 | gn: 0.57 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,926 | mfu: 32.2% | epoch: 1 | remaining: 6000s    
step 00008 (0.0%) | phase: prefix | loss: 6.888498 | gn: 0.44 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,021 | mfu: 32.1% | epoch: 1 | remaining: 6000s    
step 00009 (0.0%) | phase: prefix | loss: 6.619501 | gn: 0.33 | lrm: 1.00 | dt: 360ms | tok/sec: 1,454,931 | mfu: 30.5% | epoch: 1 | remaining: 6000s    
step 00010 (0.0%) | phase: prefix | loss: 6.363789 | gn: 0.28 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,752 | mfu: 30.3% | epoch: 1 | remaining: 6000s    
step 00011 (0.0%) | phase: prefix | loss: 6.136858 | gn: 0.26 | lrm: 1.00 | dt: 353ms | tok/sec: 1,487,135 | mfu: 31.2% | epoch: 1 | remaining: 6000s    
step 00012 (0.0%) | phase: prefix | loss: 5.921024 | gn: 0.24 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,645 | mfu: 31.1% | epoch: 1 | remaining: 5999s    
step 00013 (0.0%) | phase: prefix | loss: 5.721218 | gn: 0.25 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,504 | mfu: 31.0% | epoch: 1 | remaining: 5999s    
step 00014 (0.0%) | phase: prefix | loss: 5.534685 | gn: 0.26 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,691 | mfu: 29.6% | epoch: 1 | remaining: 5999s    
step 00015 (0.0%) | phase: prefix | loss: 5.352540 | gn: 0.34 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,047 | mfu: 31.5% | epoch: 1 | remaining: 5998s    
step 00016 (0.0%) | phase: prefix | loss: 5.175733 | gn: 0.48 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,782 | mfu: 31.4% | epoch: 1 | remaining: 5998s    
step 00017 (0.0%) | phase: prefix | loss: 5.000847 | gn: 0.41 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,018 | mfu: 30.7% | epoch: 1 | remaining: 5998s    
step 00018 (0.0%) | phase: prefix | loss: 4.834724 | gn: 0.19 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,659 | mfu: 32.1% | epoch: 1 | remaining: 5997s    
step 00019 (0.0%) | phase: prefix | loss: 4.674175 | gn: 0.29 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,278 | mfu: 30.2% | epoch: 1 | remaining: 5997s    
step 00020 (0.1%) | phase: prefix | loss: 4.517220 | gn: 0.20 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,781 | mfu: 30.6% | epoch: 1 | remaining: 5996s    
step 00021 (0.1%) | phase: prefix | loss: 4.367005 | gn: 0.16 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,782 | mfu: 32.0% | epoch: 1 | remaining: 5996s    
step 00022 (0.1%) | phase: prefix | loss: 4.233247 | gn: 0.16 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,674 | mfu: 32.1% | epoch: 1 | remaining: 5996s    
step 00023 (0.1%) | phase: prefix | loss: 4.107104 | gn: 0.20 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,390 | mfu: 31.1% | epoch: 1 | remaining: 5995s    
step 00024 (0.1%) | phase: prefix | loss: 3.983907 | gn: 0.24 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,323 | mfu: 30.6% | epoch: 1 | remaining: 5995s    
step 00025 (0.1%) | phase: prefix | loss: 3.866112 | gn: 0.21 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,876 | mfu: 31.1% | epoch: 1 | remaining: 5995s    
step 00026 (0.1%) | phase: prefix | loss: 3.761636 | gn: 0.16 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,087 | mfu: 32.8% | epoch: 1 | remaining: 5994s    
step 00027 (0.1%) | phase: prefix | loss: 3.655315 | gn: 0.17 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,553 | mfu: 30.3% | epoch: 1 | remaining: 5994s    
step 00028 (0.1%) | phase: prefix | loss: 3.567630 | gn: 0.24 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,303 | mfu: 31.3% | epoch: 1 | remaining: 5994s    
step 00029 (0.1%) | phase: prefix | loss: 3.486078 | gn: 0.43 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,328 | mfu: 30.2% | epoch: 1 | remaining: 5993s    
step 00030 (0.1%) | phase: prefix | loss: 3.421417 | gn: 0.89 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,783 | mfu: 32.5% | epoch: 1 | remaining: 5993s    
step 00031 (0.1%) | phase: prefix | loss: 3.367578 | gn: 0.95 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,732 | mfu: 32.2% | epoch: 1 | remaining: 5993s    
step 00032 (0.1%) | phase: prefix | loss: 3.306673 | gn: 0.35 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,535 | mfu: 32.8% | epoch: 1 | remaining: 5992s    
step 00033 (0.1%) | phase: prefix | loss: 3.255073 | gn: 0.43 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,657 | mfu: 34.3% | epoch: 1 | remaining: 5992s    
step 00034 (0.1%) | phase: prefix | loss: 3.202069 | gn: 0.24 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,204 | mfu: 32.1% | epoch: 1 | remaining: 5992s    
step 00035 (0.1%) | phase: prefix | loss: 3.158175 | gn: 0.23 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,793 | mfu: 32.7% | epoch: 1 | remaining: 5991s    
step 00036 (0.1%) | phase: prefix | loss: 3.111427 | gn: 0.16 | lrm: 1.00 | dt: 392ms | tok/sec: 1,339,134 | mfu: 28.1% | epoch: 1 | remaining: 5991s    
step 00037 (0.2%) | phase: prefix | loss: 3.068855 | gn: 0.18 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,589 | mfu: 31.1% | epoch: 1 | remaining: 5991s    
step 00038 (0.2%) | phase: prefix | loss: 3.031172 | gn: 0.17 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,797 | mfu: 32.5% | epoch: 1 | remaining: 5990s    
step 00039 (0.2%) | phase: prefix | loss: 2.998334 | gn: 0.28 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,310 | mfu: 33.6% | epoch: 1 | remaining: 5990s    
step 00040 (0.2%) | phase: prefix | loss: 2.974120 | gn: 0.38 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,744 | mfu: 34.0% | epoch: 1 | remaining: 5990s    
step 00041 (0.2%) | phase: prefix | loss: 2.947460 | gn: 0.27 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,183 | mfu: 32.6% | epoch: 1 | remaining: 5989s    
step 00042 (0.2%) | phase: prefix | loss: 2.921828 | gn: 0.14 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,035 | mfu: 31.1% | epoch: 1 | remaining: 5989s    
step 00043 (0.2%) | phase: prefix | loss: 2.893746 | gn: 0.15 | lrm: 1.00 | dt: 387ms | tok/sec: 1,354,055 | mfu: 28.4% | epoch: 1 | remaining: 5988s    
step 00044 (0.2%) | phase: prefix | loss: 2.870475 | gn: 0.18 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,036 | mfu: 32.5% | epoch: 1 | remaining: 5988s    
step 00045 (0.2%) | phase: prefix | loss: 2.853314 | gn: 0.23 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,579 | mfu: 29.2% | epoch: 1 | remaining: 5988s    
step 00046 (0.2%) | phase: prefix | loss: 2.830899 | gn: 0.34 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,466 | mfu: 32.8% | epoch: 1 | remaining: 5987s    
step 00047 (0.2%) | phase: prefix | loss: 2.810487 | gn: 0.47 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,603 | mfu: 31.0% | epoch: 1 | remaining: 5987s    
step 00048 (0.2%) | phase: prefix | loss: 2.800663 | gn: 0.61 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,599 | mfu: 31.1% | epoch: 1 | remaining: 5987s    
step 00049 (0.2%) | phase: prefix | loss: 2.783049 | gn: 0.50 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,183 | mfu: 32.6% | epoch: 1 | remaining: 5986s    
step 00050 (0.2%) | phase: prefix | loss: 2.764110 | gn: 0.23 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,804 | mfu: 32.7% | epoch: 1 | remaining: 5986s    
step 00051 (0.2%) | phase: prefix | loss: 2.751081 | gn: 0.34 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,711 | mfu: 31.3% | epoch: 1 | remaining: 5986s    
step 00052 (0.2%) | phase: prefix | loss: 2.731511 | gn: 0.22 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,313 | mfu: 34.6% | epoch: 1 | remaining: 5985s    
step 00053 (0.2%) | phase: prefix | loss: 2.718847 | gn: 0.25 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,430 | mfu: 34.3% | epoch: 1 | remaining: 5985s    
step 00054 (0.2%) | phase: prefix | loss: 2.708179 | gn: 0.20 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,447 | mfu: 33.8% | epoch: 1 | remaining: 5985s    
step 00055 (0.3%) | phase: prefix | loss: 2.691438 | gn: 0.19 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,425 | mfu: 32.6% | epoch: 1 | remaining: 5984s    
step 00056 (0.3%) | phase: prefix | loss: 2.676686 | gn: 0.19 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,202 | mfu: 32.1% | epoch: 1 | remaining: 5984s    
step 00057 (0.3%) | phase: prefix | loss: 2.666771 | gn: 0.21 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,005 | mfu: 33.7% | epoch: 1 | remaining: 5984s    
step 00058 (0.3%) | phase: prefix | loss: 2.650768 | gn: 0.23 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,762 | mfu: 31.7% | epoch: 1 | remaining: 5983s    
step 00059 (0.3%) | phase: prefix | loss: 2.639944 | gn: 0.34 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,067 | mfu: 32.3% | epoch: 1 | remaining: 5983s    
step 00060 (0.3%) | phase: prefix | loss: 2.632007 | gn: 0.54 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,606 | mfu: 32.7% | epoch: 1 | remaining: 5983s    
step 00061 (0.3%) | phase: prefix | loss: 2.624877 | gn: 0.55 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,744 | mfu: 32.3% | epoch: 1 | remaining: 5982s    
step 00062 (0.3%) | phase: prefix | loss: 2.620988 | gn: 0.44 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,997 | mfu: 31.2% | epoch: 1 | remaining: 5982s    
step 00063 (0.3%) | phase: prefix | loss: 2.610028 | gn: 0.30 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,420 | mfu: 33.6% | epoch: 1 | remaining: 5982s    
step 00064 (0.3%) | phase: prefix | loss: 2.598903 | gn: 0.13 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,575 | mfu: 33.2% | epoch: 1 | remaining: 5981s    
step 00065 (0.3%) | phase: prefix | loss: 2.581863 | gn: 0.16 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,056 | mfu: 33.6% | epoch: 1 | remaining: 5981s    
step 00066 (0.3%) | phase: prefix | loss: 2.571858 | gn: 0.19 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,868 | mfu: 31.9% | epoch: 1 | remaining: 5981s    
step 00067 (0.3%) | phase: prefix | loss: 2.562068 | gn: 0.27 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,157 | mfu: 32.2% | epoch: 1 | remaining: 5980s    
step 00068 (0.3%) | phase: prefix | loss: 2.555046 | gn: 0.38 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,927 | mfu: 31.8% | epoch: 1 | remaining: 5980s    
step 00069 (0.3%) | phase: prefix | loss: 2.549957 | gn: 0.36 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,598 | mfu: 32.3% | epoch: 1 | remaining: 5980s    
step 00070 (0.3%) | phase: prefix | loss: 2.538492 | gn: 0.22 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,406 | mfu: 32.2% | epoch: 1 | remaining: 5979s    
step 00071 (0.3%) | phase: prefix | loss: 2.528442 | gn: 0.19 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,951 | mfu: 32.4% | epoch: 1 | remaining: 5979s    
step 00072 (0.4%) | phase: prefix | loss: 2.515991 | gn: 0.24 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,059 | mfu: 32.1% | epoch: 1 | remaining: 5979s    
step 00073 (0.4%) | phase: prefix | loss: 2.503249 | gn: 0.24 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,255 | mfu: 33.9% | epoch: 1 | remaining: 5978s    
step 00074 (0.4%) | phase: prefix | loss: 2.495428 | gn: 0.22 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,101 | mfu: 34.5% | epoch: 1 | remaining: 5978s    
step 00075 (0.4%) | phase: prefix | loss: 2.489945 | gn: 0.20 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,637 | mfu: 33.5% | epoch: 1 | remaining: 5978s    
step 00076 (0.4%) | phase: prefix | loss: 2.481179 | gn: 0.23 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,043 | mfu: 30.2% | epoch: 1 | remaining: 5977s    
step 00077 (0.4%) | phase: prefix | loss: 2.473660 | gn: 0.34 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,668 | mfu: 32.5% | epoch: 1 | remaining: 5977s    
step 00078 (0.4%) | phase: prefix | loss: 2.463207 | gn: 0.46 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,412 | mfu: 31.8% | epoch: 1 | remaining: 5977s    
step 00079 (0.4%) | phase: prefix | loss: 2.453402 | gn: 0.43 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,432 | mfu: 31.0% | epoch: 1 | remaining: 5976s    
