W0330 22:13:28.110000 707764 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0330 22:13:28.110000 707764 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0330 22:13:28.110000 707764 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0330 22:13:28.110000 707764 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0330 22:13:28.110000 707764 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 4500s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8956ms | tok/sec: 58,542 | mfu: 1.2% | epoch: 1 | remaining: 4500s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,282 | mfu: 30.4% | epoch: 1 | remaining: 4500s    
step 00002 (0.0%) | phase: prefix | loss: 9.469368 | gn: 7.91 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,687 | mfu: 33.6% | epoch: 1 | remaining: 4500s    
step 00003 (0.0%) | phase: prefix | loss: 8.879831 | gn: 1.47 | lrm: 1.00 | dt: 404ms | tok/sec: 1,299,215 | mfu: 27.3% | epoch: 1 | remaining: 4500s    
step 00004 (0.0%) | phase: prefix | loss: 8.315579 | gn: 1.15 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,318 | mfu: 26.7% | epoch: 1 | remaining: 4500s    
step 00005 (0.0%) | phase: prefix | loss: 7.887045 | gn: 1.23 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,001 | mfu: 30.0% | epoch: 1 | remaining: 4500s    
step 00006 (0.0%) | phase: prefix | loss: 7.515332 | gn: 0.60 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,478 | mfu: 30.0% | epoch: 1 | remaining: 4500s    
step 00007 (0.0%) | phase: prefix | loss: 7.184731 | gn: 0.56 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,613 | mfu: 31.5% | epoch: 1 | remaining: 4500s    
step 00008 (0.0%) | phase: prefix | loss: 6.889908 | gn: 0.44 | lrm: 1.00 | dt: 361ms | tok/sec: 1,450,379 | mfu: 30.4% | epoch: 1 | remaining: 4500s    
step 00009 (0.0%) | phase: prefix | loss: 6.623878 | gn: 0.34 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,831 | mfu: 30.4% | epoch: 1 | remaining: 4500s    
step 00010 (0.0%) | phase: prefix | loss: 6.369609 | gn: 0.28 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,758 | mfu: 30.4% | epoch: 1 | remaining: 4500s    
step 00011 (0.0%) | phase: prefix | loss: 6.145381 | gn: 0.26 | lrm: 1.00 | dt: 352ms | tok/sec: 1,487,464 | mfu: 31.2% | epoch: 1 | remaining: 4500s    
step 00012 (0.0%) | phase: prefix | loss: 5.931094 | gn: 0.23 | lrm: 1.00 | dt: 363ms | tok/sec: 1,442,553 | mfu: 30.3% | epoch: 1 | remaining: 4499s    
step 00013 (0.0%) | phase: prefix | loss: 5.731825 | gn: 0.24 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,787 | mfu: 31.0% | epoch: 1 | remaining: 4499s    
step 00014 (0.0%) | phase: prefix | loss: 5.545311 | gn: 0.24 | lrm: 1.00 | dt: 382ms | tok/sec: 1,370,972 | mfu: 28.8% | epoch: 1 | remaining: 4499s    
step 00015 (0.0%) | phase: prefix | loss: 5.362068 | gn: 0.28 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,550 | mfu: 30.2% | epoch: 1 | remaining: 4498s    
step 00016 (0.0%) | phase: prefix | loss: 5.186016 | gn: 0.50 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,202 | mfu: 30.2% | epoch: 1 | remaining: 4498s    
step 00017 (0.0%) | phase: prefix | loss: 5.015900 | gn: 0.54 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,527 | mfu: 30.0% | epoch: 1 | remaining: 4497s    
step 00018 (0.1%) | phase: prefix | loss: 4.849145 | gn: 0.20 | lrm: 1.00 | dt: 360ms | tok/sec: 1,455,157 | mfu: 30.5% | epoch: 1 | remaining: 4497s    
step 00019 (0.1%) | phase: prefix | loss: 4.690982 | gn: 0.37 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,250 | mfu: 29.4% | epoch: 1 | remaining: 4497s    
step 00020 (0.1%) | phase: prefix | loss: 4.533725 | gn: 0.19 | lrm: 1.00 | dt: 357ms | tok/sec: 1,466,684 | mfu: 30.8% | epoch: 1 | remaining: 4496s    
step 00021 (0.1%) | phase: prefix | loss: 4.384353 | gn: 0.21 | lrm: 1.00 | dt: 351ms | tok/sec: 1,495,505 | mfu: 31.4% | epoch: 1 | remaining: 4496s    
step 00022 (0.1%) | phase: prefix | loss: 4.249910 | gn: 0.16 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,048 | mfu: 31.5% | epoch: 1 | remaining: 4496s    
step 00023 (0.1%) | phase: prefix | loss: 4.122916 | gn: 0.17 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,071 | mfu: 31.2% | epoch: 1 | remaining: 4495s    
step 00024 (0.1%) | phase: prefix | loss: 3.997129 | gn: 0.17 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,400 | mfu: 30.4% | epoch: 1 | remaining: 4495s    
step 00025 (0.1%) | phase: prefix | loss: 3.878014 | gn: 0.16 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,938 | mfu: 31.4% | epoch: 1 | remaining: 4495s    
step 00026 (0.1%) | phase: prefix | loss: 3.772408 | gn: 0.14 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,983 | mfu: 33.9% | epoch: 1 | remaining: 4494s    
step 00027 (0.1%) | phase: prefix | loss: 3.666520 | gn: 0.22 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,518 | mfu: 31.1% | epoch: 1 | remaining: 4494s    
step 00028 (0.1%) | phase: prefix | loss: 3.580677 | gn: 0.45 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,564 | mfu: 31.8% | epoch: 1 | remaining: 4494s    
step 00029 (0.1%) | phase: prefix | loss: 3.502300 | gn: 0.60 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,729 | mfu: 30.4% | epoch: 1 | remaining: 4493s    
step 00030 (0.2%) | phase: prefix | loss: 3.431027 | gn: 0.32 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,091 | mfu: 31.1% | epoch: 1 | remaining: 4493s    
step 00031 (0.2%) | phase: prefix | loss: 3.366569 | gn: 0.41 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,186 | mfu: 31.5% | epoch: 1 | remaining: 4493s    
step 00032 (0.2%) | phase: prefix | loss: 3.304232 | gn: 0.32 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,608 | mfu: 31.8% | epoch: 1 | remaining: 4492s    
step 00033 (0.2%) | phase: prefix | loss: 3.248706 | gn: 0.24 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,646 | mfu: 32.7% | epoch: 1 | remaining: 4492s    
step 00034 (0.2%) | phase: prefix | loss: 3.194539 | gn: 0.23 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,056 | mfu: 30.7% | epoch: 1 | remaining: 4491s    
step 00035 (0.2%) | phase: prefix | loss: 3.149540 | gn: 0.15 | lrm: 1.00 | dt: 347ms | tok/sec: 1,509,669 | mfu: 31.7% | epoch: 1 | remaining: 4491s    
step 00036 (0.2%) | phase: prefix | loss: 3.103261 | gn: 0.25 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,140 | mfu: 27.8% | epoch: 1 | remaining: 4491s    
step 00037 (0.2%) | phase: prefix | loss: 3.061807 | gn: 0.35 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,882 | mfu: 31.1% | epoch: 1 | remaining: 4490s    
step 00038 (0.2%) | phase: prefix | loss: 3.027104 | gn: 0.49 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,454 | mfu: 32.6% | epoch: 1 | remaining: 4490s    
step 00039 (0.2%) | phase: prefix | loss: 2.995850 | gn: 0.46 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,702 | mfu: 32.9% | epoch: 1 | remaining: 4490s    
step 00040 (0.2%) | phase: prefix | loss: 2.970261 | gn: 0.39 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,377 | mfu: 33.1% | epoch: 1 | remaining: 4489s    
step 00041 (0.2%) | phase: prefix | loss: 2.944464 | gn: 0.42 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,391 | mfu: 31.7% | epoch: 1 | remaining: 4489s    
step 00042 (0.2%) | phase: prefix | loss: 2.920755 | gn: 0.35 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,741 | mfu: 32.1% | epoch: 1 | remaining: 4489s    
step 00043 (0.3%) | phase: prefix | loss: 2.896059 | gn: 0.38 | lrm: 1.00 | dt: 384ms | tok/sec: 1,364,651 | mfu: 28.6% | epoch: 1 | remaining: 4488s    
step 00044 (0.3%) | phase: prefix | loss: 2.874985 | gn: 0.39 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,586 | mfu: 32.8% | epoch: 1 | remaining: 4488s    
step 00045 (0.3%) | phase: prefix | loss: 2.857523 | gn: 0.23 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,600 | mfu: 29.1% | epoch: 1 | remaining: 4488s    
step 00046 (0.3%) | phase: prefix | loss: 2.834368 | gn: 0.20 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,652 | mfu: 32.3% | epoch: 1 | remaining: 4487s    
step 00047 (0.3%) | phase: prefix | loss: 2.811314 | gn: 0.24 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,178 | mfu: 30.8% | epoch: 1 | remaining: 4487s    
step 00048 (0.3%) | phase: prefix | loss: 2.797673 | gn: 0.27 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,439 | mfu: 31.5% | epoch: 1 | remaining: 4487s    
step 00049 (0.3%) | phase: prefix | loss: 2.776718 | gn: 0.25 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,003 | mfu: 31.5% | epoch: 1 | remaining: 4486s    
step 00050 (0.3%) | phase: prefix | loss: 2.757342 | gn: 0.25 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,591 | mfu: 31.4% | epoch: 1 | remaining: 4486s    
step 00051 (0.3%) | phase: prefix | loss: 2.743823 | gn: 0.38 | lrm: 1.00 | dt: 351ms | tok/sec: 1,494,961 | mfu: 31.4% | epoch: 1 | remaining: 4485s    
step 00052 (0.3%) | phase: prefix | loss: 2.728354 | gn: 0.63 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,707 | mfu: 32.8% | epoch: 1 | remaining: 4485s    
step 00053 (0.3%) | phase: prefix | loss: 2.720085 | gn: 0.65 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,199 | mfu: 33.7% | epoch: 1 | remaining: 4485s    
step 00054 (0.3%) | phase: prefix | loss: 2.711597 | gn: 0.38 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,912 | mfu: 32.5% | epoch: 1 | remaining: 4484s    
step 00055 (0.3%) | phase: prefix | loss: 2.695005 | gn: 0.18 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,743 | mfu: 31.5% | epoch: 1 | remaining: 4484s    
step 00056 (0.4%) | phase: prefix | loss: 2.680626 | gn: 0.23 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,882 | mfu: 31.5% | epoch: 1 | remaining: 4484s    
step 00057 (0.4%) | phase: prefix | loss: 2.671358 | gn: 0.22 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,599 | mfu: 32.4% | epoch: 1 | remaining: 4483s    
step 00058 (0.4%) | phase: prefix | loss: 2.654362 | gn: 0.22 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,782 | mfu: 32.0% | epoch: 1 | remaining: 4483s    
step 00059 (0.4%) | phase: prefix | loss: 2.641487 | gn: 0.26 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,610 | mfu: 31.5% | epoch: 1 | remaining: 4483s    
step 00060 (0.4%) | phase: prefix | loss: 2.631662 | gn: 0.33 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,010 | mfu: 33.5% | epoch: 1 | remaining: 4482s    
step 00061 (0.4%) | phase: prefix | loss: 2.621017 | gn: 0.34 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,966 | mfu: 31.9% | epoch: 1 | remaining: 4482s    
step 00062 (0.4%) | phase: prefix | loss: 2.615097 | gn: 0.28 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,472 | mfu: 31.5% | epoch: 1 | remaining: 4482s    
step 00063 (0.4%) | phase: prefix | loss: 2.602273 | gn: 0.27 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,536 | mfu: 30.8% | epoch: 1 | remaining: 4481s    
step 00064 (0.4%) | phase: prefix | loss: 2.592192 | gn: 0.29 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,268 | mfu: 31.8% | epoch: 1 | remaining: 4481s    
step 00065 (0.4%) | phase: prefix | loss: 2.577039 | gn: 0.38 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,700 | mfu: 31.2% | epoch: 1 | remaining: 4481s    
step 00066 (0.4%) | phase: prefix | loss: 2.570341 | gn: 0.43 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,549 | mfu: 30.7% | epoch: 1 | remaining: 4480s    
step 00067 (0.4%) | phase: prefix | loss: 2.560277 | gn: 0.33 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,565 | mfu: 31.1% | epoch: 1 | remaining: 4480s    
step 00068 (0.4%) | phase: prefix | loss: 2.552477 | gn: 0.29 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,660 | mfu: 32.6% | epoch: 1 | remaining: 4480s    
step 00069 (0.5%) | phase: prefix | loss: 2.548069 | gn: 0.31 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,497 | mfu: 30.4% | epoch: 1 | remaining: 4479s    
step 00070 (0.5%) | phase: prefix | loss: 2.538728 | gn: 0.39 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,261 | mfu: 32.0% | epoch: 1 | remaining: 4479s    
step 00071 (0.5%) | phase: prefix | loss: 2.530418 | gn: 0.39 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,938 | mfu: 31.7% | epoch: 1 | remaining: 4479s    
step 00072 (0.5%) | phase: prefix | loss: 2.517480 | gn: 0.28 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,867 | mfu: 32.2% | epoch: 1 | remaining: 4478s    
step 00073 (0.5%) | phase: prefix | loss: 2.503972 | gn: 0.25 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,062 | mfu: 33.1% | epoch: 1 | remaining: 4478s    
step 00074 (0.5%) | phase: prefix | loss: 2.495326 | gn: 0.32 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,373 | mfu: 33.6% | epoch: 1 | remaining: 4478s    
step 00075 (0.5%) | phase: prefix | loss: 2.491379 | gn: 0.36 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,004 | mfu: 31.4% | epoch: 1 | remaining: 4477s    
step 00076 (0.5%) | phase: prefix | loss: 2.483061 | gn: 0.37 | lrm: 1.00 | dt: 370ms | tok/sec: 1,418,862 | mfu: 29.8% | epoch: 1 | remaining: 4477s    
step 00077 (0.5%) | phase: prefix | loss: 2.476995 | gn: 0.36 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,919 | mfu: 32.2% | epoch: 1 | remaining: 4477s    
step 00078 (0.5%) | phase: prefix | loss: 2.465366 | gn: 0.26 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,460 | mfu: 32.1% | epoch: 1 | remaining: 4476s    
step 00079 (0.5%) | phase: prefix | loss: 2.453078 | gn: 0.24 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,223 | mfu: 32.0% | epoch: 1 | remaining: 4476s    
