W0327 00:27:55.843000 1253109 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0327 00:27:55.843000 1253109 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0327 00:27:55.843000 1253109 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0327 00:27:55.843000 1253109 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0327 00:27:55.843000 1253109 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 1200s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8240ms | tok/sec: 63,624 | mfu: 1.3% | epoch: 1 | remaining: 1200s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,940 | mfu: 33.2% | epoch: 1 | remaining: 1200s    
step 00002 (0.0%) | phase: prefix | loss: 9.469368 | gn: 7.91 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,883 | mfu: 33.9% | epoch: 1 | remaining: 1200s    
step 00003 (0.0%) | phase: prefix | loss: 8.879828 | gn: 1.47 | lrm: 1.00 | dt: 375ms | tok/sec: 1,399,584 | mfu: 29.4% | epoch: 1 | remaining: 1200s    
step 00004 (0.0%) | phase: prefix | loss: 8.315510 | gn: 1.15 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,919 | mfu: 28.1% | epoch: 1 | remaining: 1200s    
step 00005 (0.0%) | phase: prefix | loss: 7.887138 | gn: 1.22 | lrm: 1.00 | dt: 351ms | tok/sec: 1,494,490 | mfu: 31.4% | epoch: 1 | remaining: 1200s    
step 00006 (0.0%) | phase: prefix | loss: 7.516852 | gn: 0.61 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,465 | mfu: 31.6% | epoch: 1 | remaining: 1200s    
step 00007 (0.0%) | phase: prefix | loss: 7.186658 | gn: 0.57 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,524 | mfu: 33.3% | epoch: 1 | remaining: 1200s    
step 00008 (0.0%) | phase: prefix | loss: 6.891680 | gn: 0.44 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,554 | mfu: 31.2% | epoch: 1 | remaining: 1200s    
step 00009 (0.0%) | phase: prefix | loss: 6.625320 | gn: 0.33 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,235 | mfu: 31.2% | epoch: 1 | remaining: 1200s    
step 00010 (0.0%) | phase: prefix | loss: 6.371384 | gn: 0.28 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,801 | mfu: 31.1% | epoch: 1 | remaining: 1200s    
step 00011 (0.0%) | phase: prefix | loss: 6.146363 | gn: 0.26 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,305 | mfu: 32.3% | epoch: 1 | remaining: 1200s    
step 00012 (0.0%) | phase: prefix | loss: 5.932502 | gn: 0.25 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,175 | mfu: 31.9% | epoch: 1 | remaining: 1199s    
step 00013 (0.1%) | phase: prefix | loss: 5.733929 | gn: 0.25 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,304 | mfu: 30.7% | epoch: 1 | remaining: 1199s    
step 00014 (0.1%) | phase: prefix | loss: 5.548131 | gn: 0.26 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,801 | mfu: 29.1% | epoch: 1 | remaining: 1199s    
step 00015 (0.1%) | phase: prefix | loss: 5.365598 | gn: 0.32 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,157 | mfu: 31.5% | epoch: 1 | remaining: 1198s    
step 00016 (0.1%) | phase: prefix | loss: 5.188558 | gn: 0.46 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,312 | mfu: 30.2% | epoch: 1 | remaining: 1198s    
step 00017 (0.2%) | phase: prefix | loss: 5.013938 | gn: 0.40 | lrm: 1.00 | dt: 378ms | tok/sec: 1,386,664 | mfu: 29.1% | epoch: 1 | remaining: 1197s    
step 00018 (0.2%) | phase: prefix | loss: 4.848191 | gn: 0.17 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,869 | mfu: 31.2% | epoch: 1 | remaining: 1197s    
step 00019 (0.2%) | phase: prefix | loss: 4.687725 | gn: 0.31 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,487 | mfu: 31.2% | epoch: 1 | remaining: 1197s    
step 00020 (0.3%) | phase: prefix | loss: 4.531598 | gn: 0.23 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,474 | mfu: 30.2% | epoch: 1 | remaining: 1196s    
step 00021 (0.3%) | phase: prefix | loss: 4.380848 | gn: 0.18 | lrm: 1.00 | dt: 346ms | tok/sec: 1,517,204 | mfu: 31.8% | epoch: 1 | remaining: 1196s    
step 00022 (0.3%) | phase: prefix | loss: 4.247467 | gn: 0.22 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,546 | mfu: 33.2% | epoch: 1 | remaining: 1196s    
step 00023 (0.4%) | phase: prefix | loss: 4.121589 | gn: 0.25 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,648 | mfu: 29.9% | epoch: 1 | remaining: 1195s    
step 00024 (0.4%) | phase: prefix | loss: 3.996246 | gn: 0.19 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,121 | mfu: 29.1% | epoch: 1 | remaining: 1195s    
step 00025 (0.4%) | phase: prefix | loss: 3.876633 | gn: 0.17 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,475 | mfu: 31.7% | epoch: 1 | remaining: 1195s    
step 00026 (0.4%) | phase: prefix | loss: 3.771815 | gn: 0.22 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,209 | mfu: 34.5% | epoch: 1 | remaining: 1194s    
step 00027 (0.5%) | phase: prefix | loss: 3.665867 | gn: 0.36 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,055 | mfu: 31.6% | epoch: 1 | remaining: 1194s    
step 00028 (0.5%) | phase: prefix | loss: 3.581613 | gn: 0.52 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,119 | mfu: 33.3% | epoch: 1 | remaining: 1194s    
step 00029 (0.5%) | phase: prefix | loss: 3.500043 | gn: 0.41 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,145 | mfu: 31.1% | epoch: 1 | remaining: 1193s    
step 00030 (0.6%) | phase: prefix | loss: 3.428753 | gn: 0.35 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,951 | mfu: 32.5% | epoch: 1 | remaining: 1193s    
step 00031 (0.6%) | phase: prefix | loss: 3.362846 | gn: 0.40 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,672 | mfu: 33.2% | epoch: 1 | remaining: 1193s    
step 00032 (0.6%) | phase: prefix | loss: 3.299093 | gn: 0.25 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,618 | mfu: 32.9% | epoch: 1 | remaining: 1192s    
step 00033 (0.6%) | phase: prefix | loss: 3.244315 | gn: 0.33 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,521 | mfu: 33.7% | epoch: 1 | remaining: 1192s    
step 00034 (0.7%) | phase: prefix | loss: 3.191105 | gn: 0.31 | lrm: 1.00 | dt: 339ms | tok/sec: 1,544,498 | mfu: 32.4% | epoch: 1 | remaining: 1192s    
step 00035 (0.7%) | phase: prefix | loss: 3.147324 | gn: 0.28 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,684 | mfu: 32.9% | epoch: 1 | remaining: 1191s    
step 00036 (0.7%) | phase: prefix | loss: 3.102788 | gn: 0.39 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,614 | mfu: 29.0% | epoch: 1 | remaining: 1191s    
step 00037 (0.8%) | phase: prefix | loss: 3.061941 | gn: 0.39 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,963 | mfu: 31.3% | epoch: 1 | remaining: 1191s    
step 00038 (0.8%) | phase: prefix | loss: 3.025095 | gn: 0.30 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,781 | mfu: 33.5% | epoch: 1 | remaining: 1190s    
step 00039 (0.8%) | phase: prefix | loss: 2.991205 | gn: 0.23 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,719 | mfu: 33.8% | epoch: 1 | remaining: 1190s    
step 00040 (0.8%) | phase: prefix | loss: 2.963988 | gn: 0.23 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,495 | mfu: 34.6% | epoch: 1 | remaining: 1190s    
step 00041 (0.9%) | phase: prefix | loss: 2.937443 | gn: 0.32 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,403 | mfu: 31.7% | epoch: 1 | remaining: 1189s    
step 00042 (0.9%) | phase: prefix | loss: 2.913847 | gn: 0.37 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,518 | mfu: 30.7% | epoch: 1 | remaining: 1189s    
step 00043 (0.9%) | phase: prefix | loss: 2.887422 | gn: 0.39 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,375 | mfu: 29.1% | epoch: 1 | remaining: 1189s    
step 00044 (1.0%) | phase: prefix | loss: 2.865348 | gn: 0.42 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,659 | mfu: 32.3% | epoch: 1 | remaining: 1188s    
step 00045 (1.0%) | phase: prefix | loss: 2.850618 | gn: 0.54 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,298 | mfu: 28.4% | epoch: 1 | remaining: 1188s    
step 00046 (1.0%) | phase: prefix | loss: 2.833857 | gn: 0.73 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,457 | mfu: 32.7% | epoch: 1 | remaining: 1187s    
step 00047 (1.0%) | phase: prefix | loss: 2.813820 | gn: 0.51 | lrm: 1.00 | dt: 374ms | tok/sec: 1,402,469 | mfu: 29.4% | epoch: 1 | remaining: 1187s    
step 00048 (1.1%) | phase: prefix | loss: 2.801922 | gn: 0.35 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,197 | mfu: 31.9% | epoch: 1 | remaining: 1187s    
step 00049 (1.1%) | phase: prefix | loss: 2.782555 | gn: 0.36 | lrm: 1.00 | dt: 347ms | tok/sec: 1,513,077 | mfu: 31.7% | epoch: 1 | remaining: 1186s    
step 00050 (1.1%) | phase: prefix | loss: 2.763969 | gn: 0.19 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,580 | mfu: 31.8% | epoch: 1 | remaining: 1186s    
step 00051 (1.2%) | phase: prefix | loss: 2.749366 | gn: 0.19 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,819 | mfu: 31.5% | epoch: 1 | remaining: 1186s    
step 00052 (1.2%) | phase: prefix | loss: 2.729578 | gn: 0.20 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,301 | mfu: 33.6% | epoch: 1 | remaining: 1185s    
step 00053 (1.2%) | phase: prefix | loss: 2.716428 | gn: 0.19 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,008 | mfu: 32.5% | epoch: 1 | remaining: 1185s    
step 00054 (1.2%) | phase: prefix | loss: 2.706222 | gn: 0.24 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,193 | mfu: 32.2% | epoch: 1 | remaining: 1185s    
step 00055 (1.3%) | phase: prefix | loss: 2.690178 | gn: 0.25 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,822 | mfu: 31.8% | epoch: 1 | remaining: 1184s    
step 00056 (1.3%) | phase: prefix | loss: 2.674313 | gn: 0.16 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,006 | mfu: 30.9% | epoch: 1 | remaining: 1184s    
step 00057 (1.3%) | phase: prefix | loss: 2.663495 | gn: 0.16 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,733 | mfu: 31.7% | epoch: 1 | remaining: 1184s    
step 00058 (1.4%) | phase: prefix | loss: 2.646109 | gn: 0.22 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,197 | mfu: 31.6% | epoch: 1 | remaining: 1183s    
step 00059 (1.4%) | phase: prefix | loss: 2.634492 | gn: 0.33 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,135 | mfu: 32.9% | epoch: 1 | remaining: 1183s    
step 00060 (1.4%) | phase: prefix | loss: 2.626224 | gn: 0.42 | lrm: 1.00 | dt: 310ms | tok/sec: 1,689,436 | mfu: 35.4% | epoch: 1 | remaining: 1183s    
step 00061 (1.4%) | phase: prefix | loss: 2.615747 | gn: 0.44 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,659 | mfu: 33.8% | epoch: 1 | remaining: 1182s    
step 00062 (1.5%) | phase: prefix | loss: 2.612710 | gn: 0.47 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,079 | mfu: 32.9% | epoch: 1 | remaining: 1182s    
step 00063 (1.5%) | phase: prefix | loss: 2.603214 | gn: 0.54 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,792 | mfu: 33.7% | epoch: 1 | remaining: 1182s    
step 00064 (1.5%) | phase: prefix | loss: 2.596269 | gn: 0.48 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,276 | mfu: 34.6% | epoch: 1 | remaining: 1181s    
step 00065 (1.6%) | phase: prefix | loss: 2.580326 | gn: 0.27 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,585 | mfu: 33.5% | epoch: 1 | remaining: 1181s    
step 00066 (1.6%) | phase: prefix | loss: 2.570878 | gn: 0.19 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,110 | mfu: 32.9% | epoch: 1 | remaining: 1181s    
step 00067 (1.6%) | phase: prefix | loss: 2.559789 | gn: 0.17 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,222 | mfu: 30.9% | epoch: 1 | remaining: 1180s    
step 00068 (1.6%) | phase: prefix | loss: 2.550958 | gn: 0.25 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,837 | mfu: 32.3% | epoch: 1 | remaining: 1180s    
step 00069 (1.7%) | phase: prefix | loss: 2.547559 | gn: 0.41 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,749 | mfu: 33.0% | epoch: 1 | remaining: 1180s    
step 00070 (1.7%) | phase: prefix | loss: 2.538558 | gn: 0.44 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,287 | mfu: 31.5% | epoch: 1 | remaining: 1179s    
step 00071 (1.7%) | phase: prefix | loss: 2.530245 | gn: 0.29 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,447 | mfu: 32.0% | epoch: 1 | remaining: 1179s    
step 00072 (1.8%) | phase: prefix | loss: 2.516531 | gn: 0.21 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,825 | mfu: 32.9% | epoch: 1 | remaining: 1179s    
step 00073 (1.8%) | phase: prefix | loss: 2.501876 | gn: 0.19 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,626 | mfu: 33.0% | epoch: 1 | remaining: 1178s    
step 00074 (1.8%) | phase: prefix | loss: 2.492592 | gn: 0.22 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,766 | mfu: 34.1% | epoch: 1 | remaining: 1178s    
step 00075 (1.8%) | phase: prefix | loss: 2.487482 | gn: 0.29 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,368 | mfu: 33.6% | epoch: 1 | remaining: 1178s    
step 00076 (1.9%) | phase: prefix | loss: 2.479057 | gn: 0.35 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,658 | mfu: 30.6% | epoch: 1 | remaining: 1177s    
step 00077 (1.9%) | phase: prefix | loss: 2.472985 | gn: 0.42 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,827 | mfu: 32.2% | epoch: 1 | remaining: 1177s    
step 00078 (1.9%) | phase: prefix | loss: 2.461065 | gn: 0.37 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,323 | mfu: 32.6% | epoch: 1 | remaining: 1177s    
step 00079 (2.0%) | phase: prefix | loss: 2.450937 | gn: 0.36 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,289 | mfu: 31.7% | epoch: 1 | remaining: 1176s    
