W0401 01:18:27.902000 1915833 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0401 01:18:27.902000 1915833 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0401 01:18:27.902000 1915833 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0401 01:18:27.902000 1915833 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0401 01:18:27.902000 1915833 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 4500s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8537ms | tok/sec: 61,410 | mfu: 1.3% | epoch: 1 | remaining: 4500s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,139 | mfu: 31.4% | epoch: 1 | remaining: 4500s    
step 00002 (0.0%) | phase: prefix | loss: 9.469371 | gn: 7.91 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,142 | mfu: 34.7% | epoch: 1 | remaining: 4500s    
step 00003 (0.0%) | phase: prefix | loss: 8.879839 | gn: 1.47 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,750 | mfu: 27.6% | epoch: 1 | remaining: 4500s    
step 00004 (0.0%) | phase: prefix | loss: 8.315508 | gn: 1.15 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,522 | mfu: 29.3% | epoch: 1 | remaining: 4500s    
step 00005 (0.0%) | phase: prefix | loss: 7.886680 | gn: 1.23 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,954 | mfu: 32.1% | epoch: 1 | remaining: 4500s    
step 00006 (0.0%) | phase: prefix | loss: 7.514450 | gn: 0.60 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,404 | mfu: 31.1% | epoch: 1 | remaining: 4500s    
step 00007 (0.0%) | phase: prefix | loss: 7.183585 | gn: 0.57 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,683 | mfu: 31.8% | epoch: 1 | remaining: 4500s    
step 00008 (0.0%) | phase: prefix | loss: 6.886984 | gn: 0.43 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,396 | mfu: 30.7% | epoch: 1 | remaining: 4500s    
step 00009 (0.0%) | phase: prefix | loss: 6.618891 | gn: 0.33 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,723 | mfu: 30.7% | epoch: 1 | remaining: 4500s    
step 00010 (0.0%) | phase: prefix | loss: 6.363403 | gn: 0.28 | lrm: 1.00 | dt: 352ms | tok/sec: 1,491,322 | mfu: 31.3% | epoch: 1 | remaining: 4500s    
step 00011 (0.0%) | phase: prefix | loss: 6.136851 | gn: 0.26 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,558 | mfu: 31.7% | epoch: 1 | remaining: 4500s    
step 00012 (0.0%) | phase: prefix | loss: 5.921990 | gn: 0.24 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,685 | mfu: 31.2% | epoch: 1 | remaining: 4499s    
step 00013 (0.0%) | phase: prefix | loss: 5.721976 | gn: 0.24 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,016 | mfu: 31.3% | epoch: 1 | remaining: 4499s    
step 00014 (0.0%) | phase: prefix | loss: 5.534260 | gn: 0.24 | lrm: 1.00 | dt: 364ms | tok/sec: 1,438,515 | mfu: 30.2% | epoch: 1 | remaining: 4499s    
step 00015 (0.0%) | phase: prefix | loss: 5.349669 | gn: 0.28 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,355 | mfu: 31.3% | epoch: 1 | remaining: 4498s    
step 00016 (0.0%) | phase: prefix | loss: 5.171974 | gn: 0.48 | lrm: 1.00 | dt: 366ms | tok/sec: 1,433,105 | mfu: 30.1% | epoch: 1 | remaining: 4498s    
step 00017 (0.0%) | phase: prefix | loss: 5.001264 | gn: 0.52 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,912 | mfu: 31.0% | epoch: 1 | remaining: 4498s    
step 00018 (0.1%) | phase: prefix | loss: 4.834591 | gn: 0.20 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,221 | mfu: 31.8% | epoch: 1 | remaining: 4497s    
step 00019 (0.1%) | phase: prefix | loss: 4.675922 | gn: 0.35 | lrm: 1.00 | dt: 365ms | tok/sec: 1,434,966 | mfu: 30.1% | epoch: 1 | remaining: 4497s    
step 00020 (0.1%) | phase: prefix | loss: 4.518689 | gn: 0.21 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,260 | mfu: 31.0% | epoch: 1 | remaining: 4496s    
step 00021 (0.1%) | phase: prefix | loss: 4.369343 | gn: 0.18 | lrm: 1.00 | dt: 351ms | tok/sec: 1,494,736 | mfu: 31.4% | epoch: 1 | remaining: 4496s    
step 00022 (0.1%) | phase: prefix | loss: 4.235654 | gn: 0.14 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,308 | mfu: 32.2% | epoch: 1 | remaining: 4496s    
step 00023 (0.1%) | phase: prefix | loss: 4.108937 | gn: 0.17 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,556 | mfu: 30.6% | epoch: 1 | remaining: 4495s    
step 00024 (0.1%) | phase: prefix | loss: 3.983783 | gn: 0.16 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,788 | mfu: 30.6% | epoch: 1 | remaining: 4495s    
step 00025 (0.1%) | phase: prefix | loss: 3.865315 | gn: 0.18 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,850 | mfu: 31.7% | epoch: 1 | remaining: 4495s    
step 00026 (0.1%) | phase: prefix | loss: 3.760783 | gn: 0.16 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,783 | mfu: 33.1% | epoch: 1 | remaining: 4494s    
step 00027 (0.1%) | phase: prefix | loss: 3.655144 | gn: 0.24 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,144 | mfu: 31.9% | epoch: 1 | remaining: 4494s    
step 00028 (0.1%) | phase: prefix | loss: 3.569315 | gn: 0.35 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,892 | mfu: 32.2% | epoch: 1 | remaining: 4494s    
step 00029 (0.1%) | phase: prefix | loss: 3.489590 | gn: 0.54 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,166 | mfu: 31.3% | epoch: 1 | remaining: 4493s    
step 00030 (0.1%) | phase: prefix | loss: 3.422883 | gn: 0.66 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,751 | mfu: 32.3% | epoch: 1 | remaining: 4493s    
step 00031 (0.2%) | phase: prefix | loss: 3.358757 | gn: 0.45 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,165 | mfu: 32.1% | epoch: 1 | remaining: 4493s    
step 00032 (0.2%) | phase: prefix | loss: 3.297478 | gn: 0.34 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,320 | mfu: 31.6% | epoch: 1 | remaining: 4492s    
step 00033 (0.2%) | phase: prefix | loss: 3.242371 | gn: 0.27 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,921 | mfu: 33.2% | epoch: 1 | remaining: 4492s    
step 00034 (0.2%) | phase: prefix | loss: 3.189038 | gn: 0.19 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,685 | mfu: 30.1% | epoch: 1 | remaining: 4492s    
step 00035 (0.2%) | phase: prefix | loss: 3.145005 | gn: 0.21 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,712 | mfu: 31.5% | epoch: 1 | remaining: 4491s    
step 00036 (0.2%) | phase: prefix | loss: 3.098553 | gn: 0.19 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,625 | mfu: 28.0% | epoch: 1 | remaining: 4491s    
step 00037 (0.2%) | phase: prefix | loss: 3.056288 | gn: 0.15 | lrm: 1.00 | dt: 358ms | tok/sec: 1,466,176 | mfu: 30.8% | epoch: 1 | remaining: 4490s    
step 00038 (0.2%) | phase: prefix | loss: 3.019422 | gn: 0.22 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,788 | mfu: 32.0% | epoch: 1 | remaining: 4490s    
step 00039 (0.2%) | phase: prefix | loss: 2.988643 | gn: 0.47 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,742 | mfu: 32.0% | epoch: 1 | remaining: 4490s    
step 00040 (0.2%) | phase: prefix | loss: 2.966983 | gn: 0.69 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,404 | mfu: 33.0% | epoch: 1 | remaining: 4489s    
step 00041 (0.2%) | phase: prefix | loss: 2.942328 | gn: 0.46 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,518 | mfu: 31.9% | epoch: 1 | remaining: 4489s    
step 00042 (0.2%) | phase: prefix | loss: 2.919587 | gn: 0.39 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,300 | mfu: 31.1% | epoch: 1 | remaining: 4489s    
step 00043 (0.2%) | phase: prefix | loss: 2.893111 | gn: 0.30 | lrm: 1.00 | dt: 381ms | tok/sec: 1,376,455 | mfu: 28.9% | epoch: 1 | remaining: 4488s    
step 00044 (0.3%) | phase: prefix | loss: 2.869816 | gn: 0.20 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,583 | mfu: 31.7% | epoch: 1 | remaining: 4488s    
step 00045 (0.3%) | phase: prefix | loss: 2.853427 | gn: 0.33 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,877 | mfu: 27.9% | epoch: 1 | remaining: 4488s    
step 00046 (0.3%) | phase: prefix | loss: 2.830492 | gn: 0.30 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,003 | mfu: 31.6% | epoch: 1 | remaining: 4487s    
step 00047 (0.3%) | phase: prefix | loss: 2.808151 | gn: 0.27 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,361 | mfu: 30.1% | epoch: 1 | remaining: 4487s    
step 00048 (0.3%) | phase: prefix | loss: 2.794199 | gn: 0.21 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,156 | mfu: 30.7% | epoch: 1 | remaining: 4487s    
step 00049 (0.3%) | phase: prefix | loss: 2.773493 | gn: 0.22 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,290 | mfu: 30.2% | epoch: 1 | remaining: 4486s    
step 00050 (0.3%) | phase: prefix | loss: 2.755486 | gn: 0.28 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,482 | mfu: 30.1% | epoch: 1 | remaining: 4486s    
step 00051 (0.3%) | phase: prefix | loss: 2.742585 | gn: 0.36 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,168 | mfu: 29.7% | epoch: 1 | remaining: 4485s    
step 00052 (0.3%) | phase: prefix | loss: 2.725458 | gn: 0.45 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,567 | mfu: 32.3% | epoch: 1 | remaining: 4485s    
step 00053 (0.3%) | phase: prefix | loss: 2.716551 | gn: 0.54 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,252 | mfu: 31.6% | epoch: 1 | remaining: 4485s    
step 00054 (0.3%) | phase: prefix | loss: 2.706904 | gn: 0.38 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,419 | mfu: 31.8% | epoch: 1 | remaining: 4484s    
step 00055 (0.3%) | phase: prefix | loss: 2.690815 | gn: 0.30 | lrm: 1.00 | dt: 345ms | tok/sec: 1,520,078 | mfu: 31.9% | epoch: 1 | remaining: 4484s    
step 00056 (0.4%) | phase: prefix | loss: 2.676168 | gn: 0.26 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,115 | mfu: 31.4% | epoch: 1 | remaining: 4484s    
step 00057 (0.4%) | phase: prefix | loss: 2.667530 | gn: 0.34 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,174 | mfu: 32.9% | epoch: 1 | remaining: 4483s    
step 00058 (0.4%) | phase: prefix | loss: 2.651091 | gn: 0.33 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,344 | mfu: 32.1% | epoch: 1 | remaining: 4483s    
step 00059 (0.4%) | phase: prefix | loss: 2.638723 | gn: 0.27 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,648 | mfu: 32.7% | epoch: 1 | remaining: 4483s    
step 00060 (0.4%) | phase: prefix | loss: 2.627992 | gn: 0.24 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,333 | mfu: 34.1% | epoch: 1 | remaining: 4482s    
step 00061 (0.4%) | phase: prefix | loss: 2.617522 | gn: 0.26 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,852 | mfu: 33.1% | epoch: 1 | remaining: 4482s    
step 00062 (0.4%) | phase: prefix | loss: 2.612662 | gn: 0.31 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,273 | mfu: 32.8% | epoch: 1 | remaining: 4482s    
step 00063 (0.4%) | phase: prefix | loss: 2.603521 | gn: 0.56 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,770 | mfu: 31.8% | epoch: 1 | remaining: 4481s    
step 00064 (0.4%) | phase: prefix | loss: 2.597220 | gn: 0.57 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,642 | mfu: 32.5% | epoch: 1 | remaining: 4481s    
step 00065 (0.4%) | phase: prefix | loss: 2.582381 | gn: 0.29 | lrm: 1.00 | dt: 351ms | tok/sec: 1,494,106 | mfu: 31.3% | epoch: 1 | remaining: 4481s    
step 00066 (0.4%) | phase: prefix | loss: 2.574257 | gn: 0.24 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,258 | mfu: 33.0% | epoch: 1 | remaining: 4480s    
step 00067 (0.4%) | phase: prefix | loss: 2.563044 | gn: 0.17 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,430 | mfu: 33.1% | epoch: 1 | remaining: 4480s    
step 00068 (0.4%) | phase: prefix | loss: 2.554060 | gn: 0.20 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,184 | mfu: 33.6% | epoch: 1 | remaining: 4480s    
step 00069 (0.5%) | phase: prefix | loss: 2.547513 | gn: 0.16 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,244 | mfu: 33.1% | epoch: 1 | remaining: 4479s    
step 00070 (0.5%) | phase: prefix | loss: 2.535756 | gn: 0.15 | lrm: 1.00 | dt: 334ms | tok/sec: 1,572,016 | mfu: 33.0% | epoch: 1 | remaining: 4479s    
step 00071 (0.5%) | phase: prefix | loss: 2.524591 | gn: 0.16 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,184 | mfu: 32.3% | epoch: 1 | remaining: 4479s    
step 00072 (0.5%) | phase: prefix | loss: 2.511287 | gn: 0.22 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,601 | mfu: 33.6% | epoch: 1 | remaining: 4478s    
step 00073 (0.5%) | phase: prefix | loss: 2.498785 | gn: 0.29 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,232 | mfu: 33.8% | epoch: 1 | remaining: 4478s    
step 00074 (0.5%) | phase: prefix | loss: 2.490394 | gn: 0.28 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,227 | mfu: 34.1% | epoch: 1 | remaining: 4478s    
step 00075 (0.5%) | phase: prefix | loss: 2.485421 | gn: 0.31 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,389 | mfu: 33.1% | epoch: 1 | remaining: 4477s    
step 00076 (0.5%) | phase: prefix | loss: 2.480283 | gn: 0.51 | lrm: 1.00 | dt: 363ms | tok/sec: 1,444,733 | mfu: 30.3% | epoch: 1 | remaining: 4477s    
step 00077 (0.5%) | phase: prefix | loss: 2.478452 | gn: 0.65 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,245 | mfu: 33.0% | epoch: 1 | remaining: 4477s    
step 00078 (0.5%) | phase: prefix | loss: 2.468029 | gn: 0.46 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,439 | mfu: 33.0% | epoch: 1 | remaining: 4476s    
step 00079 (0.5%) | phase: prefix | loss: 2.456795 | gn: 0.29 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,809 | mfu: 31.8% | epoch: 1 | remaining: 4476s    
