W0326 23:04:41.135000 580189 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 23:04:41.135000 580189 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 23:04:41.135000 580189 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 23:04:41.135000 580189 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 23:04:41.135000 580189 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 450s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 8699ms | tok/sec: 60,268 | mfu: 1.3% | epoch: 1 | remaining: 450s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,989 | mfu: 30.0% | epoch: 1 | remaining: 450s    
step 00002 (0.0%) | phase: prefix | loss: 9.469333 | gn: 7.91 | lrm: 1.00 | dt: 345ms | tok/sec: 1,520,542 | mfu: 31.9% | epoch: 1 | remaining: 450s    
step 00003 (0.0%) | phase: prefix | loss: 8.879805 | gn: 1.47 | lrm: 1.00 | dt: 397ms | tok/sec: 1,320,096 | mfu: 27.7% | epoch: 1 | remaining: 450s    
step 00004 (0.0%) | phase: prefix | loss: 8.315765 | gn: 1.15 | lrm: 1.00 | dt: 407ms | tok/sec: 1,288,142 | mfu: 27.0% | epoch: 1 | remaining: 450s    
step 00005 (0.0%) | phase: prefix | loss: 7.887059 | gn: 1.22 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,805 | mfu: 28.7% | epoch: 1 | remaining: 450s    
step 00006 (0.0%) | phase: prefix | loss: 7.516123 | gn: 0.60 | lrm: 1.00 | dt: 399ms | tok/sec: 1,313,808 | mfu: 27.6% | epoch: 1 | remaining: 450s    
step 00007 (0.0%) | phase: prefix | loss: 7.185655 | gn: 0.56 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,423 | mfu: 29.6% | epoch: 1 | remaining: 450s    
step 00008 (0.0%) | phase: prefix | loss: 6.891365 | gn: 0.42 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,441 | mfu: 28.9% | epoch: 1 | remaining: 450s    
step 00009 (0.0%) | phase: prefix | loss: 6.625967 | gn: 0.33 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,407 | mfu: 28.1% | epoch: 1 | remaining: 450s    
step 00010 (0.0%) | phase: prefix | loss: 6.372265 | gn: 0.28 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,029 | mfu: 28.0% | epoch: 1 | remaining: 450s    
step 00011 (0.0%) | phase: prefix | loss: 6.147291 | gn: 0.26 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,840 | mfu: 29.3% | epoch: 1 | remaining: 450s    
step 00012 (0.1%) | phase: prefix | loss: 5.933493 | gn: 0.24 | lrm: 1.00 | dt: 382ms | tok/sec: 1,371,558 | mfu: 28.8% | epoch: 1 | remaining: 449s    
step 00013 (0.2%) | phase: prefix | loss: 5.735207 | gn: 0.24 | lrm: 1.00 | dt: 380ms | tok/sec: 1,377,904 | mfu: 28.9% | epoch: 1 | remaining: 449s    
step 00014 (0.3%) | phase: prefix | loss: 5.549792 | gn: 0.24 | lrm: 1.00 | dt: 408ms | tok/sec: 1,285,187 | mfu: 27.0% | epoch: 1 | remaining: 448s    
step 00015 (0.3%) | phase: prefix | loss: 5.366831 | gn: 0.30 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,354 | mfu: 28.2% | epoch: 1 | remaining: 448s    
step 00016 (0.4%) | phase: prefix | loss: 5.189899 | gn: 0.47 | lrm: 1.00 | dt: 400ms | tok/sec: 1,311,194 | mfu: 27.5% | epoch: 1 | remaining: 448s    
step 00017 (0.5%) | phase: prefix | loss: 5.016212 | gn: 0.45 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,669 | mfu: 28.1% | epoch: 1 | remaining: 447s    
step 00018 (0.6%) | phase: prefix | loss: 4.849722 | gn: 0.18 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,493 | mfu: 28.3% | epoch: 1 | remaining: 447s    
step 00019 (0.7%) | phase: prefix | loss: 4.690199 | gn: 0.32 | lrm: 1.00 | dt: 411ms | tok/sec: 1,275,747 | mfu: 26.8% | epoch: 1 | remaining: 446s    
step 00020 (0.8%) | phase: prefix | loss: 4.532989 | gn: 0.21 | lrm: 1.00 | dt: 389ms | tok/sec: 1,348,878 | mfu: 28.3% | epoch: 1 | remaining: 446s    
step 00021 (0.9%) | phase: prefix | loss: 4.382562 | gn: 0.19 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,403 | mfu: 28.7% | epoch: 1 | remaining: 446s    
step 00022 (1.0%) | phase: prefix | loss: 4.248054 | gn: 0.20 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,646 | mfu: 29.0% | epoch: 1 | remaining: 445s    
step 00023 (1.0%) | phase: prefix | loss: 4.122360 | gn: 0.26 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,994 | mfu: 28.1% | epoch: 1 | remaining: 445s    
step 00024 (1.1%) | phase: prefix | loss: 3.998393 | gn: 0.23 | lrm: 1.00 | dt: 410ms | tok/sec: 1,279,877 | mfu: 26.9% | epoch: 1 | remaining: 445s    
step 00025 (1.2%) | phase: prefix | loss: 3.878629 | gn: 0.16 | lrm: 1.00 | dt: 368ms | tok/sec: 1,425,755 | mfu: 29.9% | epoch: 1 | remaining: 444s    
step 00026 (1.3%) | phase: prefix | loss: 3.772461 | gn: 0.14 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,313 | mfu: 30.8% | epoch: 1 | remaining: 444s    
step 00027 (1.4%) | phase: prefix | loss: 3.665438 | gn: 0.19 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,866 | mfu: 28.6% | epoch: 1 | remaining: 443s    
step 00028 (1.5%) | phase: prefix | loss: 3.578367 | gn: 0.41 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,308 | mfu: 29.3% | epoch: 1 | remaining: 443s    
step 00029 (1.5%) | phase: prefix | loss: 3.500232 | gn: 0.71 | lrm: 1.00 | dt: 384ms | tok/sec: 1,366,034 | mfu: 28.7% | epoch: 1 | remaining: 443s    
step 00030 (1.6%) | phase: prefix | loss: 3.433317 | gn: 0.70 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,837 | mfu: 29.7% | epoch: 1 | remaining: 442s    
step 00031 (1.7%) | phase: prefix | loss: 3.370050 | gn: 0.48 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,962 | mfu: 30.2% | epoch: 1 | remaining: 442s    
step 00032 (1.8%) | phase: prefix | loss: 3.307706 | gn: 0.33 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,109 | mfu: 30.6% | epoch: 1 | remaining: 442s    
step 00033 (1.9%) | phase: prefix | loss: 3.253290 | gn: 0.31 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,872 | mfu: 31.9% | epoch: 1 | remaining: 441s    
step 00034 (2.0%) | phase: prefix | loss: 3.198902 | gn: 0.24 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,147 | mfu: 29.9% | epoch: 1 | remaining: 441s    
step 00035 (2.0%) | phase: prefix | loss: 3.154349 | gn: 0.22 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,700 | mfu: 29.6% | epoch: 1 | remaining: 440s    
step 00036 (2.1%) | phase: prefix | loss: 3.107116 | gn: 0.17 | lrm: 1.00 | dt: 412ms | tok/sec: 1,271,895 | mfu: 26.7% | epoch: 1 | remaining: 440s    
step 00037 (2.2%) | phase: prefix | loss: 3.064203 | gn: 0.18 | lrm: 1.00 | dt: 390ms | tok/sec: 1,345,871 | mfu: 28.2% | epoch: 1 | remaining: 440s    
step 00038 (2.3%) | phase: prefix | loss: 3.026548 | gn: 0.18 | lrm: 1.00 | dt: 366ms | tok/sec: 1,433,848 | mfu: 30.1% | epoch: 1 | remaining: 439s    
step 00039 (2.4%) | phase: prefix | loss: 2.992264 | gn: 0.19 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,434 | mfu: 29.3% | epoch: 1 | remaining: 439s    
step 00040 (2.5%) | phase: prefix | loss: 2.965811 | gn: 0.32 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,070 | mfu: 31.0% | epoch: 1 | remaining: 439s    
step 00041 (2.5%) | phase: prefix | loss: 2.942060 | gn: 0.49 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,925 | mfu: 29.6% | epoch: 1 | remaining: 438s    
step 00042 (2.6%) | phase: prefix | loss: 2.919597 | gn: 0.45 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,408 | mfu: 29.0% | epoch: 1 | remaining: 438s    
step 00043 (2.7%) | phase: prefix | loss: 2.892409 | gn: 0.28 | lrm: 1.00 | dt: 408ms | tok/sec: 1,286,249 | mfu: 27.0% | epoch: 1 | remaining: 437s    
step 00044 (2.8%) | phase: prefix | loss: 2.870669 | gn: 0.34 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,378 | mfu: 29.6% | epoch: 1 | remaining: 437s    
step 00045 (2.9%) | phase: prefix | loss: 2.853260 | gn: 0.25 | lrm: 1.00 | dt: 418ms | tok/sec: 1,253,221 | mfu: 26.3% | epoch: 1 | remaining: 437s    
step 00046 (3.0%) | phase: prefix | loss: 2.829377 | gn: 0.19 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,774 | mfu: 30.3% | epoch: 1 | remaining: 436s    
step 00047 (3.1%) | phase: prefix | loss: 2.806353 | gn: 0.27 | lrm: 1.00 | dt: 390ms | tok/sec: 1,342,737 | mfu: 28.2% | epoch: 1 | remaining: 436s    
step 00048 (3.1%) | phase: prefix | loss: 2.793830 | gn: 0.42 | lrm: 1.00 | dt: 378ms | tok/sec: 1,386,917 | mfu: 29.1% | epoch: 1 | remaining: 435s    
step 00049 (3.2%) | phase: prefix | loss: 2.775032 | gn: 0.55 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,343 | mfu: 29.7% | epoch: 1 | remaining: 435s    
step 00050 (3.3%) | phase: prefix | loss: 2.759937 | gn: 0.51 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,335 | mfu: 30.6% | epoch: 1 | remaining: 435s    
step 00051 (3.4%) | phase: prefix | loss: 2.747581 | gn: 0.43 | lrm: 1.00 | dt: 380ms | tok/sec: 1,381,223 | mfu: 29.0% | epoch: 1 | remaining: 434s    
step 00052 (3.5%) | phase: prefix | loss: 2.730820 | gn: 0.41 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,058 | mfu: 31.9% | epoch: 1 | remaining: 434s    
step 00053 (3.5%) | phase: prefix | loss: 2.719508 | gn: 0.34 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,479 | mfu: 32.3% | epoch: 1 | remaining: 434s    
step 00054 (3.6%) | phase: prefix | loss: 2.709786 | gn: 0.31 | lrm: 1.00 | dt: 365ms | tok/sec: 1,434,442 | mfu: 30.1% | epoch: 1 | remaining: 433s    
step 00055 (3.7%) | phase: prefix | loss: 2.692806 | gn: 0.19 | lrm: 1.00 | dt: 374ms | tok/sec: 1,402,234 | mfu: 29.4% | epoch: 1 | remaining: 433s    
step 00056 (3.8%) | phase: prefix | loss: 2.678150 | gn: 0.19 | lrm: 1.00 | dt: 373ms | tok/sec: 1,407,042 | mfu: 29.5% | epoch: 1 | remaining: 433s    
step 00057 (3.9%) | phase: prefix | loss: 2.667965 | gn: 0.19 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,914 | mfu: 32.2% | epoch: 1 | remaining: 432s    
step 00058 (3.9%) | phase: prefix | loss: 2.650852 | gn: 0.17 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,424 | mfu: 30.4% | epoch: 1 | remaining: 432s    
step 00059 (4.0%) | phase: prefix | loss: 2.637997 | gn: 0.21 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,118 | mfu: 28.8% | epoch: 1 | remaining: 432s    
step 00060 (4.1%) | phase: prefix | loss: 2.627671 | gn: 0.29 | lrm: 1.00 | dt: 356ms | tok/sec: 1,473,310 | mfu: 30.9% | epoch: 1 | remaining: 431s    
step 00061 (4.2%) | phase: prefix | loss: 2.617426 | gn: 0.41 | lrm: 1.00 | dt: 362ms | tok/sec: 1,446,649 | mfu: 30.4% | epoch: 1 | remaining: 431s    
step 00062 (4.3%) | phase: prefix | loss: 2.614338 | gn: 0.50 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,546 | mfu: 29.3% | epoch: 1 | remaining: 430s    
step 00063 (4.4%) | phase: prefix | loss: 2.603566 | gn: 0.28 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,592 | mfu: 29.5% | epoch: 1 | remaining: 430s    
step 00064 (4.4%) | phase: prefix | loss: 2.594765 | gn: 0.24 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,913 | mfu: 29.8% | epoch: 1 | remaining: 430s    
step 00065 (4.5%) | phase: prefix | loss: 2.579479 | gn: 0.26 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,660 | mfu: 30.2% | epoch: 1 | remaining: 429s    
step 00066 (4.6%) | phase: prefix | loss: 2.570849 | gn: 0.31 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,638 | mfu: 28.9% | epoch: 1 | remaining: 429s    
step 00067 (4.7%) | phase: prefix | loss: 2.562323 | gn: 0.46 | lrm: 1.00 | dt: 382ms | tok/sec: 1,370,829 | mfu: 28.8% | epoch: 1 | remaining: 429s    
step 00068 (4.8%) | phase: prefix | loss: 2.557358 | gn: 0.58 | lrm: 1.00 | dt: 383ms | tok/sec: 1,367,402 | mfu: 28.7% | epoch: 1 | remaining: 428s    
step 00069 (4.9%) | phase: prefix | loss: 2.553761 | gn: 0.42 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,969 | mfu: 29.7% | epoch: 1 | remaining: 428s    
step 00070 (4.9%) | phase: prefix | loss: 2.542337 | gn: 0.19 | lrm: 1.00 | dt: 382ms | tok/sec: 1,371,529 | mfu: 28.8% | epoch: 1 | remaining: 427s    
step 00071 (5.0%) | phase: prefix | loss: 2.531640 | gn: 0.24 | lrm: 1.00 | dt: 381ms | tok/sec: 1,375,090 | mfu: 28.9% | epoch: 1 | remaining: 427s    
step 00072 (5.1%) | phase: prefix | loss: 2.516469 | gn: 0.19 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,109 | mfu: 29.5% | epoch: 1 | remaining: 427s    
step 00073 (5.2%) | phase: prefix | loss: 2.501676 | gn: 0.19 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,884 | mfu: 30.7% | epoch: 1 | remaining: 426s    
step 00074 (5.3%) | phase: prefix | loss: 2.492184 | gn: 0.25 | lrm: 1.00 | dt: 349ms | tok/sec: 1,501,093 | mfu: 31.5% | epoch: 1 | remaining: 426s    
step 00075 (5.3%) | phase: prefix | loss: 2.486663 | gn: 0.22 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,714 | mfu: 29.1% | epoch: 1 | remaining: 426s    
step 00076 (5.4%) | phase: prefix | loss: 2.477062 | gn: 0.19 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,752 | mfu: 27.9% | epoch: 1 | remaining: 425s    
step 00077 (5.5%) | phase: prefix | loss: 2.467930 | gn: 0.17 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,466 | mfu: 29.7% | epoch: 1 | remaining: 425s    
step 00078 (5.6%) | phase: prefix | loss: 2.454246 | gn: 0.21 | lrm: 1.00 | dt: 372ms | tok/sec: 1,409,232 | mfu: 29.6% | epoch: 1 | remaining: 424s    
step 00079 (5.7%) | phase: prefix | loss: 2.442385 | gn: 0.24 | lrm: 1.00 | dt: 369ms | tok/sec: 1,421,021 | mfu: 29.8% | epoch: 1 | remaining: 424s    
