W0326 22:31:02.452000 351913 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] torch._dynamo hit config.recompile_limit (8)
W0326 22:31:02.452000 351913 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    function: 'adamw_step_fused' (/content/autoresearch_calm/train.py:489)
W0326 22:31:02.452000 351913 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8]    last reason: 1/7: tensor 'p' rank mismatch. expected 1, actual 2. Guard failed on a parameter, consider using torch._dynamo.config.force_parameter_static_shapes = False to allow dynamism on parameters.
W0326 22:31:02.452000 351913 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
W0326 22:31:02.452000 351913 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1358] [1/8] To diagnose recompilation issues, see https://pytorch.org/docs/main/torch.compiler_troubleshooting.html
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  chunk_gate              : 524,800
  chunk_gate_hidden       : 754,400
  chunk_gate_resid        : 376,832
  chunk_resid             : 262,144
  chunk_pre_adapter       : 12,296
  chunk_pre_backbone      : 1,024
  chunk_post_backbone     : 1,024
  live_carry              : 512
  chunk_decode_offsets    : 1,024
  chunk_decode_hidden     : 123,120
  chunk_decode_proj       : 245,760
  chunk_pre_norm          : 1,024
  chunk_interface         : 262,656
  chunk_interface_scale   : 512
  token_shortcut_head     : 4,194,304
  shortcut_scale          : 2
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 57,093,610
Estimated FLOPs per token: 2.076211e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 16

step 00000 (0.0%) | phase: prefix | loss: 9.010914 | gn: 8.10 | lrm: 1.00 | dt: 9195ms | tok/sec: 57,021 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | phase: prefix | loss: 8.996847 | gn: 1.26 | lrm: 1.00 | dt: 374ms | tok/sec: 1,403,193 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | phase: prefix | loss: 9.469375 | gn: 7.91 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,728 | mfu: 31.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | phase: prefix | loss: 8.879829 | gn: 1.47 | lrm: 1.00 | dt: 406ms | tok/sec: 1,292,635 | mfu: 27.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | phase: prefix | loss: 8.315848 | gn: 1.15 | lrm: 1.00 | dt: 455ms | tok/sec: 1,152,836 | mfu: 24.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | phase: prefix | loss: 7.887022 | gn: 1.22 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,906 | mfu: 27.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | phase: prefix | loss: 7.515619 | gn: 0.60 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,344 | mfu: 27.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | phase: prefix | loss: 7.185003 | gn: 0.57 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,799 | mfu: 29.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | phase: prefix | loss: 6.889848 | gn: 0.44 | lrm: 1.00 | dt: 406ms | tok/sec: 1,292,495 | mfu: 27.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | phase: prefix | loss: 6.623077 | gn: 0.33 | lrm: 1.00 | dt: 402ms | tok/sec: 1,303,559 | mfu: 27.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | phase: prefix | loss: 6.367851 | gn: 0.28 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,519 | mfu: 26.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | phase: prefix | loss: 6.142261 | gn: 0.26 | lrm: 1.00 | dt: 384ms | tok/sec: 1,366,847 | mfu: 28.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | phase: prefix | loss: 5.927057 | gn: 0.24 | lrm: 1.00 | dt: 400ms | tok/sec: 1,309,443 | mfu: 27.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | phase: prefix | loss: 5.726738 | gn: 0.24 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,599 | mfu: 27.9% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | phase: prefix | loss: 5.539358 | gn: 0.24 | lrm: 1.00 | dt: 406ms | tok/sec: 1,292,143 | mfu: 27.1% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | phase: prefix | loss: 5.355147 | gn: 0.29 | lrm: 1.00 | dt: 389ms | tok/sec: 1,349,157 | mfu: 28.3% | epoch: 1 | remaining: 298s    
step 00016 (0.7%) | phase: prefix | loss: 5.178533 | gn: 0.52 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,561 | mfu: 27.9% | epoch: 1 | remaining: 298s    
step 00017 (0.8%) | phase: prefix | loss: 5.007515 | gn: 0.54 | lrm: 1.00 | dt: 408ms | tok/sec: 1,284,613 | mfu: 27.0% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | phase: prefix | loss: 4.841189 | gn: 0.21 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,664 | mfu: 28.0% | epoch: 1 | remaining: 297s    
step 00019 (1.1%) | phase: prefix | loss: 4.682511 | gn: 0.36 | lrm: 1.00 | dt: 416ms | tok/sec: 1,259,022 | mfu: 26.4% | epoch: 1 | remaining: 296s    
step 00020 (1.2%) | phase: prefix | loss: 4.524208 | gn: 0.19 | lrm: 1.00 | dt: 416ms | tok/sec: 1,260,457 | mfu: 26.4% | epoch: 1 | remaining: 296s    
step 00021 (1.3%) | phase: prefix | loss: 4.374485 | gn: 0.20 | lrm: 1.00 | dt: 387ms | tok/sec: 1,356,267 | mfu: 28.5% | epoch: 1 | remaining: 296s    
step 00022 (1.5%) | phase: prefix | loss: 4.240353 | gn: 0.15 | lrm: 1.00 | dt: 387ms | tok/sec: 1,353,270 | mfu: 28.4% | epoch: 1 | remaining: 295s    
step 00023 (1.6%) | phase: prefix | loss: 4.113822 | gn: 0.16 | lrm: 1.00 | dt: 398ms | tok/sec: 1,316,071 | mfu: 27.6% | epoch: 1 | remaining: 295s    
step 00024 (1.7%) | phase: prefix | loss: 3.988952 | gn: 0.17 | lrm: 1.00 | dt: 402ms | tok/sec: 1,302,781 | mfu: 27.3% | epoch: 1 | remaining: 294s    
step 00025 (1.9%) | phase: prefix | loss: 3.870078 | gn: 0.18 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,067 | mfu: 29.0% | epoch: 1 | remaining: 294s    
step 00026 (2.0%) | phase: prefix | loss: 3.765058 | gn: 0.17 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,277 | mfu: 30.4% | epoch: 1 | remaining: 294s    
step 00027 (2.1%) | phase: prefix | loss: 3.659685 | gn: 0.22 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,216 | mfu: 28.2% | epoch: 1 | remaining: 293s    
step 00028 (2.2%) | phase: prefix | loss: 3.573271 | gn: 0.35 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,036 | mfu: 29.5% | epoch: 1 | remaining: 293s    
step 00029 (2.4%) | phase: prefix | loss: 3.492606 | gn: 0.47 | lrm: 1.00 | dt: 389ms | tok/sec: 1,349,382 | mfu: 28.3% | epoch: 1 | remaining: 293s    
step 00030 (2.5%) | phase: prefix | loss: 3.422872 | gn: 0.46 | lrm: 1.00 | dt: 386ms | tok/sec: 1,359,158 | mfu: 28.5% | epoch: 1 | remaining: 292s    
step 00031 (2.6%) | phase: prefix | loss: 3.358485 | gn: 0.41 | lrm: 1.00 | dt: 374ms | tok/sec: 1,402,126 | mfu: 29.4% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | phase: prefix | loss: 3.296438 | gn: 0.35 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,221 | mfu: 29.7% | epoch: 1 | remaining: 291s    
step 00033 (2.9%) | phase: prefix | loss: 3.241039 | gn: 0.25 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,511 | mfu: 31.0% | epoch: 1 | remaining: 291s    
step 00034 (3.0%) | phase: prefix | loss: 3.187646 | gn: 0.19 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,529 | mfu: 29.3% | epoch: 1 | remaining: 291s    
step 00035 (3.1%) | phase: prefix | loss: 3.143119 | gn: 0.19 | lrm: 1.00 | dt: 377ms | tok/sec: 1,390,225 | mfu: 29.2% | epoch: 1 | remaining: 290s    
step 00036 (3.2%) | phase: prefix | loss: 3.097118 | gn: 0.25 | lrm: 1.00 | dt: 422ms | tok/sec: 1,243,247 | mfu: 26.1% | epoch: 1 | remaining: 290s    
step 00037 (3.4%) | phase: prefix | loss: 3.056041 | gn: 0.37 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,251 | mfu: 28.4% | epoch: 1 | remaining: 289s    
step 00038 (3.5%) | phase: prefix | loss: 3.021647 | gn: 0.50 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,255 | mfu: 29.3% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | phase: prefix | loss: 2.990638 | gn: 0.47 | lrm: 1.00 | dt: 376ms | tok/sec: 1,393,608 | mfu: 29.2% | epoch: 1 | remaining: 289s    
step 00040 (3.8%) | phase: prefix | loss: 2.965638 | gn: 0.42 | lrm: 1.00 | dt: 362ms | tok/sec: 1,446,964 | mfu: 30.4% | epoch: 1 | remaining: 288s    
step 00041 (3.9%) | phase: prefix | loss: 2.940402 | gn: 0.46 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,728 | mfu: 29.6% | epoch: 1 | remaining: 288s    
step 00042 (4.0%) | phase: prefix | loss: 2.916851 | gn: 0.37 | lrm: 1.00 | dt: 386ms | tok/sec: 1,358,835 | mfu: 28.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | phase: prefix | loss: 2.891101 | gn: 0.31 | lrm: 1.00 | dt: 413ms | tok/sec: 1,270,888 | mfu: 26.7% | epoch: 1 | remaining: 287s    
step 00044 (4.3%) | phase: prefix | loss: 2.869302 | gn: 0.34 | lrm: 1.00 | dt: 373ms | tok/sec: 1,406,996 | mfu: 29.5% | epoch: 1 | remaining: 287s    
step 00045 (4.4%) | phase: prefix | loss: 2.852686 | gn: 0.30 | lrm: 1.00 | dt: 420ms | tok/sec: 1,248,627 | mfu: 26.2% | epoch: 1 | remaining: 286s    
step 00046 (4.5%) | phase: prefix | loss: 2.829252 | gn: 0.19 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,074 | mfu: 30.3% | epoch: 1 | remaining: 286s    
step 00047 (4.7%) | phase: prefix | loss: 2.806162 | gn: 0.16 | lrm: 1.00 | dt: 410ms | tok/sec: 1,279,508 | mfu: 26.8% | epoch: 1 | remaining: 286s    
step 00048 (4.8%) | phase: prefix | loss: 2.792987 | gn: 0.27 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,519 | mfu: 27.9% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | phase: prefix | loss: 2.772229 | gn: 0.37 | lrm: 1.00 | dt: 381ms | tok/sec: 1,374,638 | mfu: 28.8% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | phase: prefix | loss: 2.754753 | gn: 0.43 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,458 | mfu: 28.7% | epoch: 1 | remaining: 284s    
step 00051 (5.2%) | phase: prefix | loss: 2.740653 | gn: 0.37 | lrm: 1.00 | dt: 378ms | tok/sec: 1,386,779 | mfu: 29.1% | epoch: 1 | remaining: 284s    
step 00052 (5.3%) | phase: prefix | loss: 2.721378 | gn: 0.27 | lrm: 1.00 | dt: 358ms | tok/sec: 1,465,301 | mfu: 30.7% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | phase: prefix | loss: 2.708971 | gn: 0.25 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,988 | mfu: 30.6% | epoch: 1 | remaining: 283s    
step 00054 (5.5%) | phase: prefix | loss: 2.698933 | gn: 0.28 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,934 | mfu: 30.6% | epoch: 1 | remaining: 283s    
step 00055 (5.7%) | phase: prefix | loss: 2.682552 | gn: 0.30 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,074 | mfu: 30.6% | epoch: 1 | remaining: 283s    
step 00056 (5.8%) | phase: prefix | loss: 2.668128 | gn: 0.29 | lrm: 1.00 | dt: 364ms | tok/sec: 1,439,372 | mfu: 30.2% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | phase: prefix | loss: 2.658928 | gn: 0.28 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,157 | mfu: 30.4% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | phase: prefix | loss: 2.642533 | gn: 0.32 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,083 | mfu: 28.6% | epoch: 1 | remaining: 282s    
step 00059 (6.2%) | phase: prefix | loss: 2.630939 | gn: 0.34 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,178 | mfu: 29.9% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | phase: prefix | loss: 2.621928 | gn: 0.40 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,856 | mfu: 31.1% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | phase: prefix | loss: 2.612973 | gn: 0.44 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,597 | mfu: 30.7% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | phase: prefix | loss: 2.608390 | gn: 0.37 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,244 | mfu: 29.1% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | phase: prefix | loss: 2.598085 | gn: 0.40 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,915 | mfu: 29.0% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | phase: prefix | loss: 2.589940 | gn: 0.45 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,403 | mfu: 30.0% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | phase: prefix | loss: 2.576886 | gn: 0.50 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,405 | mfu: 29.0% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | phase: prefix | loss: 2.570473 | gn: 0.36 | lrm: 1.00 | dt: 388ms | tok/sec: 1,352,911 | mfu: 28.4% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | phase: prefix | loss: 2.560162 | gn: 0.23 | lrm: 1.00 | dt: 386ms | tok/sec: 1,358,143 | mfu: 28.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | phase: prefix | loss: 2.551867 | gn: 0.22 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,539 | mfu: 29.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | phase: prefix | loss: 2.545938 | gn: 0.19 | lrm: 1.00 | dt: 384ms | tok/sec: 1,366,357 | mfu: 28.7% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | phase: prefix | loss: 2.534491 | gn: 0.14 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,574 | mfu: 28.5% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | phase: prefix | loss: 2.523494 | gn: 0.13 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,151 | mfu: 27.8% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | phase: prefix | loss: 2.508650 | gn: 0.17 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,126 | mfu: 28.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | phase: prefix | loss: 2.494040 | gn: 0.22 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,858 | mfu: 29.8% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | phase: prefix | loss: 2.485512 | gn: 0.36 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,212 | mfu: 29.9% | epoch: 1 | remaining: 276s    
step 00075 (8.2%) | phase: prefix | loss: 2.484928 | gn: 0.53 | lrm: 1.00 | dt: 383ms | tok/sec: 1,368,601 | mfu: 28.7% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | phase: prefix | loss: 2.484662 | gn: 0.71 | lrm: 1.00 | dt: 405ms | tok/sec: 1,293,079 | mfu: 27.1% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | phase: prefix | loss: 2.483915 | gn: 0.64 | lrm: 1.00 | dt: 387ms | tok/sec: 1,356,055 | mfu: 28.5% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | phase: prefix | loss: 2.476208 | gn: 0.48 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,779 | mfu: 29.1% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | phase: prefix | loss: 2.464532 | gn: 0.25 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,311 | mfu: 28.1% | epoch: 1 | remaining: 274s    
